op,type,n,nrhs,batch,med_ms,mean_ms,relsd,GFLOPs,resid,ws,route,extra,ntpiv,flag,foreign
getrs,cdouble,64,64,4096,21.8494,21.9366,0.0089,98.29,6.975e-16,0,native:cta|native:blocked,9.398e-16,60,ok,0
getrs,cdouble,64,64,8192,43.3409,43.6882,0.0121,99.10,8.619e-16,0,native:cta|native:blocked,1.327e-15,58,ok,0
getrs,cdouble,64,128,2048,15.0631,15.1978,0.0279,142.57,9.864e-16,0,native:cta|native:blocked,9.030e-16,55,ok,0
getrs,cdouble,64,128,4096,29.7581,29.8414,0.0062,144.33,6.975e-16,0,native:cta|native:blocked,9.398e-16,60,ok,0
getrs,cdouble,64,128,8192,59.0133,59.3608,0.0101,145.56,8.619e-16,0,native:cta|native:blocked,1.327e-15,58,ok,0
getrs,cdouble,128,64,1024,17.3920,17.5121,0.0219,123.48,1.217e-15,0,native:blocked|native:blocked,1.474e-15,124,ok,0
getrs,cdouble,128,64,2048,34.5008,34.6936,0.0117,124.49,1.054e-15,0,native:blocked|native:blocked,1.474e-15,125,ok,0
getrs,cdouble,128,64,4096,68.9329,69.0006,0.0062,124.61,8.881e-16,0,native:blocked|native:blocked,1.474e-15,124,ok,0
getrs,cdouble,128,128,1024,27.8153,28.0257,0.0147,154.41,1.217e-15,0,native:blocked|native:blocked,1.474e-15,124,ok,0
getrs,cdouble,128,128,2048,55.0482,55.4073,0.0098,156.04,1.054e-15,0,native:blocked|native:blocked,1.474e-15,125,ok,0
getrs,cdouble,128,128,4096,110.6681,110.1028,0.0060,155.24,7.515e-16,0,native:blocked|native:blocked,1.474e-15,124,ok,0
getrs,cdouble,256,64,1024,47.4439,47.6950,0.0105,181.05,1.223e-15,0,native:blocked|native:blocked,1.627e-15,249,ok,0
getrs,cdouble,256,64,2048,94.2933,94.8669,0.0069,182.20,1.141e-15,0,native:blocked|native:blocked,1.490e-15,250,ok,0
getrs,cdouble,256,64,4096,189.0768,189.0613,0.0006,181.72,1.188e-15,0,native:blocked|native:blocked,1.763e-15,245,ok,0
getrs,cdouble,256,128,1024,80.7820,81.2632,0.0080,212.67,1.171e-15,0,native:blocked|native:blocked,1.627e-15,249,ok,0
getrs,cdouble,256,128,2048,161.7641,161.3870,0.0030,212.41,1.129e-15,0,native:blocked|native:blocked,1.490e-15,250,ok,0
getrs,cdouble,256,128,4096,321.7322,321.5266,0.0016,213.59,9.582e-16,0,native:blocked|native:blocked,1.763e-15,245,ok,0
getrs,cdouble,512,64,512,72.5914,73.0701,0.0088,236.67,1.867e-15,0,native:blocked|native:blocked,2.876e-15,505,ok,0
getrs,cdouble,512,64,1024,145.6932,145.3419,0.0040,235.84,1.931e-15,0,native:blocked|native:blocked,2.876e-15,504,ok,0
getrs,cdouble,512,128,512,132.3114,131.8644,0.0046,259.69,1.867e-15,0,native:blocked|native:blocked,2.876e-15,505,ok,0
getrs,cdouble,512,128,1024,261.9979,262.1006,0.0015,262.29,1.532e-15,0,native:blocked|native:blocked,2.876e-15,504,ok,0
getrs,cdouble,1024,64,128,57.1378,57.4608,0.0086,300.67,2.947e-15,0,native:blocked|native:blocked,4.412e-15,1019,ok,0
getrs,cdouble,1024,64,256,113.2654,113.3210,0.0050,303.36,2.687e-15,0,native:blocked|native:blocked,3.396e-15,1014,ok,0
getrs,cdouble,1024,128,128,113.4239,113.1747,0.0055,302.93,2.154e-15,0,native:blocked|native:blocked,4.412e-15,1019,ok,0
getrs,cdouble,1024,128,256,224.9729,225.0702,0.0011,305.46,3.083e-15,0,native:blocked|native:blocked,3.396e-15,1014,ok,0
