typ,tag,transA,m,nnzrow,nrhs,batch,transB,beta,pattern,t_vendor,t_native,ratio,relsd,sd_v,sd_n,chk_v,chk_n,agree,gbs_v,gbs_n,roof_v,roof_n,fp_mb,l2res
cdouble,satext_ta0,0,1024,3,2,2048,0,0,1,0.739161,0.327627,0.4432417294743635,0.0009911515229208826,0.0007998785109062844,0.0009911515229208826,4985.47,4985.47,True,363.173,819.358,0.3602906746031746,0.8128551587301587,268.443648,False
cdouble,satext_ta0,0,1024,3,2,4096,0,0,0,1.46967,0.582605,0.3964189239761307,0.0028689093469962644,0.0028689093469962644,0.0013434041932355542,1907.93,1907.93,True,365.313,921.529,0.3624136904761905,0.9142152777777778,536.887296,False
cdouble,satext_ta0,0,1024,3,2,4096,0,0,1,1.49447,0.640013,0.4282541636834464,0.0013490602019445022,0.0013490602019445022,0.0008111335238502967,4985.47,4985.47,True,359.248,838.87,0.3563968253968254,0.8322123015873016,536.887296,False
cdouble,satext_ta0,0,1024,3,2,8192,0,0,0,2.93597,1.1594,0.3948950432054823,0.00108990895683539,0.00108990895683539,0.000745914265999655,1907.93,1907.93,True,365.73,926.148,0.362827380952381,0.918797619047619,1073.774592,False
cdouble,satext_ta0,0,1024,3,2,8192,0,0,1,2.98526,1.26574,0.42399656981301465,0.0015110054197544518,0.0009022028232046791,0.0015110054197544518,4985.47,4985.47,True,359.693,848.336,0.3568382936507936,0.8416031746031746,1073.774592,False
cfloat,satext_ta0,0,1024,3,1,1024,0,0,0,0.31878,0.0130458,0.040924148315452664,0.0041660764383939656,0.0006010947989208859,0.0041660764383939656,949.616,949.616,True,184.216,4501.39,0.18275396825396825,4.465664682539683,58.724352,True
cfloat,satext_ta0,0,1024,3,1,1024,0,0,1,0.318485,0.0245133,0.07696846005306371,0.0021818930947689625,0.000523346468436504,0.0021818930947689625,2501.82,2501.82,True,184.387,2395.61,0.1829236111111111,2.3765972222222222,58.724352,True
cfloat,satext_ta0,0,1024,3,1,2048,0,0,0,0.629177,0.128763,0.20465306265168623,0.0011324293469397266,0.0007184782660523192,0.0011324293469397266,949.616,949.616,True,186.67,912.133,0.18518849206349206,0.9048938492063493,117.448704,False
cfloat,satext_ta0,0,1024,3,1,2048,0,0,1,0.628234,0.129663,0.20639284088412918,0.0016761759329955346,0.00041267585008133913,0.0016761759329955346,2501.82,2501.82,True,186.951,905.802,0.1854672619047619,0.8986130952380953,117.448704,False
cfloat,satext_ta0,0,1024,3,1,4096,0,0,0,1.2702,0.254585,0.20042906628877344,0.0014886658679812241,0.0009932451582427965,0.0014886658679812241,949.616,949.616,True,184.929,922.668,0.1834613095238095,0.9153452380952382,234.897408,False
cfloat,satext_ta0,0,1024,3,1,4096,0,0,1,1.2679,0.255761,0.20172016720561559,0.00090880195599022,0.00090880195599022,0.0003655987425760769,2501.82,2501.82,True,185.265,918.424,0.18379464285714284,0.9111349206349206,234.897408,False
cfloat,satext_ta0,0,1024,3,1,8192,0,0,0,2.53727,0.506786,0.19973672490511454,0.0014305742463288252,0.0007676518462757216,0.0014305742463288252,949.616,949.616,True,185.158,927.008,0.18368849206349205,0.9196507936507937,469.794816,False
cfloat,satext_ta0,0,1024,3,1,8192,0,0,1,2.53616,0.507998,0.20030203141757613,0.009480671566462684,0.009480671566462684,0.0008233398556687232,2501.82,2501.82,True,185.239,924.797,0.1837688492063492,0.9174573412698412,469.794816,False
