2760 MHz, 62
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    8       25      512     0       0       1       1       100         1.9118      0.0079016   60059.      109.70      73.497      3.7340      8192        8           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      1       512     0       0       1       1       100         0.14215     0.00034430  3521.2      88.520      398.35      0.27763     12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      2       512     0       0       1       1       100         0.24070     0.00059481  6912.3      104.55      252.68      0.47011     12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      4       512     0       0       1       1       100         0.43140     0.00058569  13926.      116.67      160.43      0.84258     12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      8       512     0       0       1       1       100         0.89425     0.0027576   27601.      112.57      96.154      1.7466      12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      12      512     0       0       1       1       100         1.4385      0.0052105   41478.      104.96      71.435      2.8096      12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    12      25      512     0       0       1       1       100         2.9490      0.013305    85844.      106.67      53.336      5.7598      12288       12          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      1       512     0       0       1       1       100         0.20833     0.0017822   4553.1      80.531      352.33      0.40690     16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      2       512     0       0       1       1       100         0.33192     0.0020556   8975.8      101.09      233.78      0.64829     16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      4       512     0       0       1       1       100         0.57594     0.00075478  18039.      116.52      149.30      1.1249      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      8       512     0       0       1       1       100         1.2080      0.0049539   35801.      111.11      85.068      2.3594      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      12      512     0       0       1       1       100         1.9396      0.0072739   53883.      103.80      61.632      3.7883      16384       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    16      25      512     0       0       1       1       100         3.9951      0.015393    1.1127e+05  104.99      43.570      7.8030      16384       16          
2775 MHz, 57
