typ,tag,m,nnzrow,nrhs,batch,transB,beta,pattern,r1,r2,worst,best,spread,relsd1,relsd2,quiet,admitted,tv_us_mean,tn_us_mean,fp_mb,l2res
double,sbS,2048,16,25,2,0,0,1,0.5564368455917726,0.5353322229290394,0.5564368455917726,0.5353322229290394,1.039423411778317,0.0007491102440941113,0.03663290131160437,False,True,40.44405,22.06995,2.441224,True
double,sbS,2048,16,25,4,0,0,1,0.6023103202575293,0.5964722525311478,0.6023103202575293,0.5964722525311478,1.0097876601997955,0.0007564859465855738,0.0032417404653759295,True,True,62.964400000000005,37.74005,4.882448,True
double,sbS,2048,16,25,8,0,0,1,0.6749493660350137,0.6655201984342871,0.6749493660350137,0.6655201984342871,1.0141681163440415,0.0013690869239519462,0.0017797858901419101,True,True,108.289,72.5783,9.764896,True
double,sbS,2048,16,25,16,0,0,1,0.5807277594000152,0.5768512159650965,0.5807277594000152,0.5768512159650965,1.0067201790125953,0.005213650238722638,0.006302052785923754,True,True,198.0185,114.611,19.529792,True
double,sbS,2048,16,25,32,0,0,1,0.5182280784346915,0.5193418273633394,0.5193418273633394,0.5182280784346915,1.0021491481743174,0.004115453121092573,0.004388110587335966,True,True,377.966,196.083,39.059584,True
double,sbS,2048,16,25,64,0,0,1,0.5404347932077782,0.5369453608316973,0.5404347932077782,0.5369453608316973,1.0064986731064702,0.0029783145126995266,0.008378095758532522,True,True,739.7545,398.496,78.119168,False
double,sbS,2048,16,25,128,0,0,1,0.5491412908184434,0.5465658167622301,0.5491412908184434,0.5465658167622301,1.0047121023255168,0.001788697539152105,0.008729548750898024,True,True,1472.845,806.9,156.238336,False
float,sbS,2048,16,25,1,0,0,1,0.9828431593870492,0.8909853163223744,0.9828431593870492,0.8909853163223744,1.1030969213317978,0.0013104665757655112,0.001804027005788718,True,True,23.227249999999998,21.7124,0.67994,True
float,sbS,2048,16,25,2,0,0,1,0.8739658337378154,0.7603807684611401,0.8739658337378154,0.7603807684611401,1.1493791926202301,0.029022856579797307,0.0032185543630513565,False,False,29.442500000000003,23.9437,1.35988,True
float,sbS,2048,16,25,4,0,0,1,0.8432791908605433,0.7770623447201039,0.8432791908605433,0.7770623447201039,1.0852143287991782,0.021937915644325033,0.0014919520106058382,False,False,37.776900000000005,30.54785,2.71976,True
float,sbS,2048,16,25,8,0,0,1,0.7329302765365788,0.7346196053655543,0.7346196053655543,0.7329302765365788,1.0023048970455393,0.011133051423393492,0.001853232050516368,True,True,60.84905,44.64945,5.43952,True
float,sbS,2048,16,25,16,0,0,1,0.7482690830620679,0.7293134018931231,0.7482690830620679,0.7293134018931231,1.0259911323715434,0.00461669287882667,0.0019781590696236486,True,True,109.6705,81.0207,10.87904,True
float,sbS,2048,16,25,32,0,0,1,0.36410849394619044,0.37324874165983846,0.37324874165983846,0.36410849394619044,1.0251030884080359,0.002439491316833037,0.002130221308987087,True,True,214.2405,78.98285,21.75808,True
float,sbS,2048,16,25,64,0,0,1,0.38037651195068445,0.37487651019564516,0.38037651195068445,0.37487651019564516,1.0146715027627868,0.004864229959112873,0.013198613644484821,True,True,426.271,160.966,43.51616,True
float,sbS,2048,16,25,128,0,0,1,0.4047781366932582,0.40306986931236494,0.4047781366932582,0.40306986931236494,1.0042381420963258,0.0026568718512465683,0.0029185160492880263,True,True,840.754,339.60049999999995,87.03232,False
cdouble,sbT,2048,16,25,1,1,0,0,0.3350536255416852,0.3176945535282007,0.3350536255416852,0.3176945535282007,1.0546407605062817,0.001416463452278059,0.0016395151048681931,True,True,39.7859,12.975449999999999,2.301956,True
cdouble,sbT,2048,16,25,2,1,0,0,0.2852742592997015,0.28748926852104595,0.28748926852104595,0.2852742592997015,1.0077644903076144,0.01044432918395574,0.0038690288017822093,True,True,65.75785,18.83165,4.603912,True
cdouble,sbT,2048,16,25,4,1,0,0,0.41686061611414116,0.43205393110154194,0.43205393110154194,0.41686061611414116,1.0364469906728744,0.0011705666004808942,0.0007145122041888289,True,True,117.27250000000001,49.7613,9.207824,True
cdouble,sbT,2048,16,25,8,1,0,0,0.6714749434677948,0.6877001802205601,0.6877001802205601,0.6714749434677948,1.0241635773763516,0.0008557277097308602,0.0008754726972768563,True,True,216.763,147.2885,18.415648,True
cdouble,sbT,2048,16,25,16,1,0,0,0.663216535910276,0.6759795587178972,0.6759795587178972,0.663216535910276,1.0192441263396783,0.0013308547121872907,0.0047290538171462105,True,True,417.11699999999996,279.2775,36.831296,True
cdouble,sbT,2048,16,25,32,1,0,0,0.6738496288809653,0.681111688414023,0.681111688414023,0.6738496288809653,1.0107769734103995,0.006193674457759973,0.0018568771319027555,True,True,814.732,551.956,73.662592,True
cdouble,sbT,2048,16,25,64,1,0,0,0.6720015166711515,0.680583159480045,0.680583159480045,0.6720015166711515,1.012770272977067,0.006034687736979868,0.002574258144090546,True,True,1627.65,1100.7350000000001,147.325184,False
cdouble,sbT,2048,16,25,128,1,0,0,0.6631410725613625,0.6689969474445575,0.6689969474445575,0.6631410725613625,1.0088305115238556,0.004534292197335675,0.001535405872193437,True,True,3270.8599999999997,2178.5950000000003,294.650368,False
cfloat,sbT,2048,16,25,1,1,0,0,0.45344964805837784,0.5198221791332415,0.5198221791332415,0.45344964805837784,1.1463724392753718,0.009622698925025302,0.0036626802801236398,True,True,18.132849999999998,8.78371,1.220612,True
cfloat,sbT,2048,16,25,2,1,0,0,0.5181714475958267,0.5243744575325481,0.5243744575325481,0.5181714475958267,1.0119709605102745,0.04865786368599112,0.0010778921264724118,False,True,20.293699999999998,10.57815,2.441224,True
cfloat,sbT,2048,16,25,4,1,0,0,0.5774188984026342,0.5805263016340787,0.5805263016340787,0.5774188984026342,1.0053815405765916,0.0010722559622758972,0.0009319127518067846,True,True,26.0881,15.104200000000002,4.882448,True
cfloat,sbT,2048,16,25,8,1,0,0,1.4251113615628186,1.447038511831722,1.447038511831722,1.4251113615628186,1.015386271459416,0.00615467181881608,0.001354207102326496,True,True,37.254549999999995,53.5002,9.764896,True
cfloat,sbT,2048,16,25,16,1,0,0,1.9584939772999452,2.072446244486824,2.072446244486824,1.9584939772999452,1.0581836188967901,0.050420391417555846,0.005020325235388519,False,False,62.87455,126.61699999999998,19.529792,True
cfloat,sbT,2048,16,25,32,1,0,0,2.1816663777134986,2.1369247830191274,2.1816663777134986,2.1369247830191274,1.0209373746094885,0.012984369154401366,0.004077688474108131,True,True,109.351,236.12650000000002,39.059584,True
cfloat,sbT,2048,16,25,64,1,0,0,1.9751709280367051,2.0916504018510094,2.0916504018510094,1.9751709280367051,1.0589718449987937,0.006682494951454096,0.0036056867028068686,True,True,213.153,432.9195,78.119168,False
cfloat,sbT,2048,16,25,128,1,0,0,1.8260498989156404,1.9442449184681827,1.9442449184681827,1.8260498989156404,1.064727157578076,0.03254410953868774,0.005530237955662962,False,False,426.6075,803.7054999999999,156.238336,False
double,sbT,2048,16,25,1,1,0,0,0.3405702980516967,0.31041586506372254,0.3405702980516967,0.31041586506372254,1.0971420483994399,0.012435607304321472,0.0025753402068331905,True,True,24.360400000000002,7.912414999999999,1.220612,True
double,sbT,2048,16,25,2,1,0,0,0.2753280808323811,0.24989377612874825,0.2753280808323811,0.24989377612874825,1.1017804648745184,0.014064151965538632,0.002830996043605104,True,True,34.91385,9.14765,2.441224,True
double,sbT,2048,16,25,4,1,0,0,0.22147844401852557,0.20652923325416014,0.22147844401852557,0.20652923325416014,1.072383025535027,0.001957920686142758,0.0024367187376016335,True,True,54.7299,11.697600000000001,4.882448,True
double,sbT,2048,16,25,8,1,0,0,0.5032208282446986,0.5034302315892387,0.5034302315892387,0.5032208282446986,1.0004161261473825,0.003101532141667592,0.006080047995467094,True,True,90.03925,45.31905,9.764896,True
double,sbT,2048,16,25,16,1,0,0,0.6335319675712413,0.6269200239946194,0.6335319675712413,0.6269200239946194,1.0105467098251093,0.0034658097144663366,0.009382805067954459,True,True,164.9145,103.93299999999999,19.529792,True
double,sbT,2048,16,25,32,1,0,0,0.6236737220663928,0.6245771582481267,0.6245771582481267,0.6236737220663928,1.0014485718249289,0.005068801964747115,0.003174968704493779,True,True,313.3665,195.58,39.059584,True
double,sbT,2048,16,25,64,1,0,0,0.6139730886253072,0.6207285527177472,0.6207285527177472,0.6139730886253072,1.011002866766629,0.011828802004523194,0.0018158785254034778,True,True,612.705,378.2475,78.119168,False
double,sbT,2048,16,25,128,1,0,0,0.6126790189392384,0.6091975409836066,0.6126790189392384,0.6091975409836066,1.0057148588453109,0.0018212029326999802,0.010077950819672131,True,True,1218.525,744.441,156.238336,False
float,sbT,2048,16,25,1,1,0,0,0.6509226988942658,0.6548566954391326,0.6548566954391326,0.6509226988942658,1.0060437230896226,0.08801243637640097,0.0017301807803294835,False,True,15.895050000000001,10.377600000000001,0.67994,True
float,sbT,2048,16,25,2,1,0,0,0.5685381250895148,0.5569484664822211,0.5685381250895148,0.5569484664822211,1.0208092118118144,0.020728348408562584,0.0038882776587613435,False,True,18.3658,10.334,1.35988,True
float,sbT,2048,16,25,4,1,0,0,0.48522874985228753,0.48543843707405726,0.48543843707405726,0.48522874985228753,1.0004321409682209,0.001422371399223714,0.0015910313493866424,True,True,22.0061,10.6803,2.71976,True
float,sbT,2048,16,25,8,1,0,0,0.40207287982232465,0.3980612936285542,0.40207287982232465,0.3980612936285542,1.010077810271887,0.027535290507364973,0.0007347915056468994,False,True,29.27345,11.71115,5.43952,True
float,sbT,2048,16,25,16,1,0,0,0.40917222312571155,0.40823600505411195,0.40917222312571155,0.40823600505411195,1.002293325576404,0.001169268035921454,0.0013223417196869382,True,True,45.50505,18.5981,10.87904,True
float,sbT,2048,16,25,32,1,0,0,0.4029040972830562,0.40271840475398873,0.4029040972830562,0.40271840475398873,1.0004610976972381,0.0007420087751895531,0.0025999624159451008,True,True,76.11840000000001,30.66135,21.75808,True
float,sbT,2048,16,25,64,1,0,0,0.4064134266702233,0.40540005898559167,0.4064134266702233,0.40540005898559167,1.0024996732540377,0.0029477482207857634,0.002257587721243845,True,True,138.86300000000003,56.36534999999999,43.51616,True
float,sbT,2048,16,25,128,1,0,0,0.4584994085336909,0.47116812050646995,0.47116812050646995,0.4584994085336909,1.0276308142104138,0.002958547307012859,0.005391747501663052,True,True,265.75950000000006,123.536,87.03232,False
