typ,tag,transA,m,nnzrow,nrhs,batch,transB,beta,pattern,t_vendor,t_native,ratio,relsd,sd_v,sd_n,chk_v,chk_n,agree,gbs_v,gbs_n,roof_v,roof_n,fp_mb,l2res
cdouble,sbS,0,2048,16,25,8,0,0,1,0.228802,0.169228,0.7396264018671165,0.0012626042971612265,0.00040783559584269365,0.0012626042971612265,636766.0,636766.0,True,80.4872,108.821,0.0798484126984127,0.10795734126984127,18.415648,True
cdouble,sbS,0,2048,16,25,16,0,0,1,0.447442,0.287578,0.6427157039348117,0.006852620004380456,0.006852620004380456,0.0032236958320872944,636766.0,636766.0,True,82.3152,128.074,0.08166190476190477,0.1270575396825397,36.831296,True
cdouble,sbS,0,2048,16,25,32,0,0,1,0.869436,0.54038,0.6215293592627864,0.0023599874162626303,0.0006818040660842201,0.0023599874162626303,636766.0,636766.0,True,84.7245,136.316,0.08405208333333333,0.13523412698412698,73.662592,True
cdouble,sbS,0,2048,16,25,64,0,0,1,1.7588,1.04278,0.5928928815101205,0.007586934273368207,0.007586934273368207,0.004069180459924432,636766.0,636766.0,True,83.7647,141.282,0.0830999007936508,0.1401607142857143,147.325184,False
cdouble,sbS,0,2048,16,25,128,0,0,1,3.5155,2.04259,0.5810240364101835,0.0023421293553772416,0.0016231290001422274,0.0023421293553772416,636766.0,636766.0,True,83.8147,144.253,0.08314950396825398,0.1431081349206349,294.650368,False
cdouble,sbT,0,2048,16,25,1,1,0,0,0.0386756,0.0129584,0.3350536255416852,0.001416463452278059,0.0012917007105254993,0.001416463452278059,108964.0,108964.0,True,59.5195,177.642,0.05904712301587302,0.17623214285714286,2.301956,True
cdouble,sbT,0,2048,16,25,2,1,0,0,0.0659376,0.0188103,0.2852742592997015,0.01044432918395574,0.01044432918395574,0.0007032211075846744,108964.0,108964.0,True,69.8222,244.755,0.06926805555555555,0.2428125,4.603912,True
cdouble,sbT,0,2048,16,25,4,1,0,0,0.119361,0.0497569,0.41686061611414116,0.0011705666004808942,0.0011705666004808942,0.0006603204781648374,108964.0,108964.0,True,77.1424,185.056,0.07653015873015873,0.1835873015873016,9.207824,True
cdouble,sbT,0,2048,16,25,8,1,0,0,0.219344,0.147284,0.6714749434677948,0.0008557277097308602,0.0007683045809322343,0.0008557277097308602,108964.0,108964.0,True,83.9578,125.035,0.08329146825396826,0.12404265873015873,18.415648,True
cdouble,sbT,0,2048,16,25,16,1,0,0,0.420757,0.279053,0.663216535910276,0.0013308547121872907,0.0010868957616866743,0.0013308547121872907,108964.0,108964.0,True,87.5358,131.987,0.08684107142857142,0.1309394841269841,36.831296,True
cdouble,sbT,0,2048,16,25,32,1,0,0,0.817258,0.550709,0.6738496288809653,0.006193674457759973,0.006193674457759973,0.00169684533937161,108964.0,108964.0,True,90.1339,133.76,0.08941855158730158,0.13269841269841268,73.662592,True
cdouble,sbT,0,2048,16,25,64,1,0,0,1.63516,1.09883,0.6720015166711515,0.006034687736979868,0.006034687736979868,0.002696950392690407,108964.0,108964.0,True,90.0981,134.075,0.08938303571428571,0.1330109126984127,147.325184,False
cdouble,sbT,0,2048,16,25,128,1,0,0,3.27888,2.17436,0.6631410725613625,0.004534292197335675,0.004534292197335675,0.0015593370003127356,108964.0,108964.0,True,89.863,135.512,0.08914980158730158,0.13443650793650794,294.650368,False
cfloat,sbB,0,4096,16,50,1,0,0,1,0.0581705,0.0493533,0.8484248889041697,0.002195496552408856,0.00067597493574922,0.002195496552408856,2531830.0,2531830.0,True,70.1321,82.6615,0.06957549603174602,0.08200545634920635,4.07962,True
cfloat,sbB,0,4096,16,50,2,0,0,1,0.0975349,0.0917375,0.940560763378032,0.0018894980155821147,0.0018894980155821147,0.00022496906935549804,2531830.0,2531830.0,True,83.6546,88.9412,0.08299067460317461,0.08823531746031746,8.15924,True
cfloat,sbB,0,4096,16,50,4,0,0,1,0.173429,0.186891,1.0776225429426451,0.010823742181271436,0.006993986011566693,0.010823742181271436,2531830.0,2531830.0,True,94.0934,87.3156,0.09334662698412699,0.08662261904761905,16.31848,True
cfloat,sbB,0,4096,16,50,8,0,0,1,0.332396,0.314814,0.9471052599910948,0.0038555782144377316,0.00038401785821730707,0.0038555782144377316,2531830.0,2531830.0,True,98.1868,103.671,0.09740753968253969,0.10284821428571429,32.63696,True
cfloat,sbB,0,4096,16,50,16,0,0,1,0.652117,0.630023,0.9661195767017269,0.0019680075171858804,0.000336430425828494,0.0019680075171858804,2531830.0,2531830.0,True,100.095,103.606,0.09930059523809524,0.10278373015873016,65.27392,True
cfloat,sbB,0,4096,16,50,32,0,0,1,1.29622,1.26817,0.9783601549119749,0.0023862258214592683,0.0020235531005539185,0.0023862258214592683,2531830.0,2531830.0,True,100.714,102.942,0.09991468253968254,0.102125,130.54784,False
cfloat,sbB,0,4096,16,50,64,0,0,1,2.61477,2.52919,0.9672705438719275,0.0014647456300238418,0.00041126753022254343,0.0014647456300238418,2531830.0,2531830.0,True,99.8543,103.233,0.09906180555555555,0.10241369047619048,261.09568,False
cfloat,sbB,0,4096,16,50,128,0,0,1,5.28188,5.06685,0.959289116753883,0.006014249484393657,0.002824051284769817,0.006014249484393657,2531830.0,2531830.0,True,98.8647,103.06,0.09808005952380952,0.1022420634920635,522.19136,False
cfloat,sbL,0,1024,3,2,1,0,0,0,0.0141297,0.0039075,0.2765451495785473,0.017713090211132435,0.006205418374063143,0.017713090211132435,1907.93,1907.93,True,5.21822,18.8694,0.005176805555555555,0.018719642857142855,0.073732,True
cfloat,sbL,0,1024,3,2,1,0,0,1,0.013961,0.00389855,0.279245756034668,0.02062897744033038,0.0016325907886254566,0.02062897744033038,4985.47,4985.47,True,5.28127,18.9127,0.005239355158730159,0.018762599206349206,0.073732,True
cfloat,sbL,0,1024,3,2,1,0,1,0,0.0129512,0.00296058,0.22859503366483416,0.04768592640631228,0.002667389894372722,0.04768592640631228,76966500.0,397125000.0,True,6.9581,30.4386,0.006902876984126984,0.03019702380952381,0.073732,True
cfloat,sbL,0,1024,3,2,1,0,1,1,0.013036,0.00300079,0.23019254372506903,0.013534902475681402,0.001458507210800859,0.013534902475681402,199841000.0,1067090000.0,True,6.91287,30.0307,0.006858005952380952,0.02979236111111111,0.073732,True
cfloat,sbL,0,1024,3,2,2,0,0,0,0.0170242,0.0029476,0.17314176290222155,0.0632305776482889,0.0632305776482889,0.01679949789659384,1907.93,1907.93,True,8.66201,50.0285,0.00859326388888889,0.04963144841269841,0.147464,True
cfloat,sbL,0,1024,3,2,2,0,0,1,0.015006,0.00296641,0.19768159402905505,0.04381626275531703,0.002460735705717713,0.04381626275531703,4985.47,4985.47,True,9.82698,49.7112,0.009748988095238095,0.04931666666666666,0.147464,True
cfloat,sbL,0,1024,3,2,2,0,1,0,0.0151345,0.00295833,0.19546929201493277,0.058598235818824534,0.058598235818824534,0.01975959409531729,73043800.0,415500000.0,True,11.9087,60.9236,0.011814186507936508,0.06044007936507936,0.147464,True
cfloat,sbL,0,1024,3,2,2,0,1,1,0.0162238,0.00298732,0.18413195428937734,0.06278183902661522,0.06278183902661522,0.0038089993706733796,170805000.0,1067960000.0,True,11.1091,60.3324,0.011020932539682539,0.05985357142857143,0.147464,True
cfloat,sbL,0,1024,3,2,4,0,0,0,0.0177403,0.0029442,0.16596111677931039,0.03635682598377705,0.03635682598377705,0.015528666530806331,1907.93,1907.93,True,16.6247,100.172,0.016492757936507937,0.09937698412698412,0.294928,True
cfloat,sbL,0,1024,3,2,4,0,0,1,0.0157144,0.00359138,0.22854070152217074,0.13933947396265503,0.017390100799266915,0.13933947396265503,4985.47,4985.47,True,18.768,82.121,0.01861904761904762,0.08146924603174603,0.294928,True
cfloat,sbL,0,1024,3,2,4,0,1,0,0.0166681,0.00386644,0.23196645088522386,0.023172194576923474,0.001541561425717388,0.023172194576923474,69960600.0,396057000.0,True,21.626,93.2289,0.02145436507936508,0.09248898809523809,0.294928,True
cfloat,sbL,0,1024,3,2,4,0,1,1,0.0169718,0.00382208,0.2252018053476944,0.027873884914976613,0.027873884914976613,0.025158055299732085,166297000.0,956568000.0,True,21.239,94.311,0.02107043650793651,0.0935625,0.294928,True
cfloat,sbL,0,1024,3,2,8,0,0,0,0.0193854,0.00388551,0.20043486335076913,0.052493752428896076,0.005698515377552178,0.052493752428896076,1907.93,1907.93,True,30.4279,151.809,0.03018640873015873,0.15060416666666668,0.589856,True
cfloat,sbL,0,1024,3,2,8,0,0,1,0.0164885,0.00385849,0.2340109773478485,0.04339417751503827,0.006208205719137581,0.04339417751503827,4985.47,4985.47,True,35.7738,152.872,0.03548988095238095,0.15165873015873016,0.589856,True
cfloat,sbL,0,1024,3,2,8,0,1,0,0.0149977,0.00299501,0.19969795368623192,0.08983375681550311,0.0025040172826500066,0.08983375681550311,69060000.0,410586000.0,True,48.0693,240.71,0.047687797619047616,0.2387996031746032,0.589856,True
cfloat,sbL,0,1024,3,2,8,0,1,1,0.0152476,0.00393901,0.2583363939242897,0.03556502776078254,0.0019668144494871323,0.03556502776078254,177386000.0,978744000.0,True,47.2813,183.023,0.046906051587301587,0.1815704365079365,0.589856,True
