210 MHz, 34
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       4       0       1       1       0       100         0.014271    2.0116e-05  8.3128e+07  3.4443      14.926      3.5677      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       8       0       0       0       0       100         0.016135    2.7666e-05  874.68      6.0927      22.342      2.0168      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       8       0       0       1       0       100         0.016250    2.5894e-05  2210.6      6.0494      22.183      2.0313      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       8       0       1       0       0       100         0.014995    2.2900e-05  3.1751e+07  6.5556      28.410      1.8744      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       8       0       1       1       0       100         0.014851    2.3237e-05  8.0758e+07  6.6193      28.686      1.8564      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       16      0       0       0       0       100         0.018029    2.6638e-05  874.68      10.905      39.988      1.1268      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       16      0       0       1       0       100         0.017728    3.1475e-05  2210.6      11.090      40.668      1.1080      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       16      0       1       0       0       100         0.016728    2.7014e-05  2.9288e+07  11.753      50.935      1.0455      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       16      0       1       1       0       100         0.016677    2.8371e-05  7.4586e+07  11.789      51.089      1.0423      3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       32      0       0       0       0       100         0.021274    2.5265e-05  874.68      18.483      67.778      0.66482     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       32      0       0       1       0       100         0.021307    2.0676e-05  2210.6      18.455      67.674      0.66584     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       32      0       1       0       0       100         0.019935    2.5503e-05  2.6265e+07  19.725      85.481      0.62297     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       32      0       1       1       0       100         0.020017    2.0190e-05  6.5868e+07  19.644      85.132      0.62552     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       64      0       0       0       0       100         0.029540    2.4677e-05  874.68      26.622      97.624      0.46157     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       64      0       0       1       0       100         0.029740    2.4282e-05  2210.6      26.443      96.968      0.46469     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       64      0       1       0       0       100         0.028247    2.4007e-05  2.1073e+07  27.842      120.66      0.44135     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       64      0       1       1       0       100         0.028406    2.0495e-05  5.3081e+07  27.686      119.98      0.44384     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       128     0       0       0       0       100         0.048060    2.8029e-05  874.68      32.727      120.01      0.37547     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       128     0       0       1       0       100         0.048733    3.1514e-05  2210.6      32.275      118.35      0.38073     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       128     0       1       0       0       100         0.046405    2.3129e-05  1.6322e+07  33.894      146.89      0.36254     3072        3           
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m1024    3       2       128     0       1       1       0       100         0.047056    2.7134e-05  4.0967e+07  33.425      144.85      0.36763     3072        3           
2805 MHz, 42
