arm,type,m,n,batch,transA,route,median_ms,mean_ms,rel_sd,GBs,frac_of_950,relerr,ld,out_len,red_len,foreign
native:direct,float,64,512,512,N,native:direct,0.02034,0.02066,0.0540,3357.0,3.534,0.00e+00,64,64,512,0
vendor,double,64,512,512,N,vendor:auto,0.15222,0.15245,0.0040,897.3,0.944,0.00e+00,64,64,512,0
native:direct,double,64,512,512,N,native:direct,0.15093,0.15098,0.0030,904.9,0.953,0.00e+00,64,64,512,0
vendor,cfloat,64,512,512,N,vendor:auto,0.14914,0.14908,0.0015,915.8,0.964,0.00e+00,64,64,512,0
native:direct,cfloat,64,512,512,N,native:direct,0.15071,0.15112,0.0056,906.2,0.954,0.00e+00,64,64,512,0
vendor,cdouble,64,512,512,N,vendor:auto,0.30673,0.30658,0.0032,890.5,0.937,0.00e+00,64,64,512,0
native:direct,cdouble,64,512,512,N,native:direct,0.29627,0.29646,0.0026,922.0,0.970,0.00e+00,64,64,512,0
vendor,float,512,64,512,T,vendor:auto,0.02175,0.02176,0.0052,3139.6,3.305,0.00e+00,512,64,512,0
native:direct,float,512,64,512,T,native:direct,0.05494,0.05486,0.0027,1243.0,1.308,0.00e+00,512,64,512,0
native:cta,float,512,64,512,T,native:cta,0.02049,0.02052,0.0054,3332.4,3.508,0.00e+00,512,64,512,0
vendor,double,512,64,512,T,vendor:auto,0.15032,0.15034,0.0020,908.5,0.956,0.00e+00,512,64,512,0
native:direct,double,512,64,512,T,native:direct,0.56061,0.56073,0.0021,243.6,0.256,0.00e+00,512,64,512,0
native:cta,double,512,64,512,T,native:cta,0.15214,0.15205,0.0021,897.7,0.945,0.00e+00,512,64,512,0
vendor,cfloat,512,64,512,T,vendor:auto,0.15165,0.15173,0.0021,900.6,0.948,0.00e+00,512,64,512,0
native:direct,cfloat,512,64,512,T,native:direct,0.56307,0.56334,0.0020,242.6,0.255,0.00e+00,512,64,512,0
native:cta,cfloat,512,64,512,T,native:cta,0.15079,0.15079,0.0010,905.7,0.953,0.00e+00,512,64,512,0
vendor,cdouble,512,64,512,T,vendor:auto,0.31170,0.31160,0.0099,876.3,0.922,0.00e+00,512,64,512,0
native:direct,cdouble,512,64,512,T,native:direct,1.16059,1.16049,0.0029,235.4,0.248,0.00e+00,512,64,512,0
native:cta,cdouble,512,64,512,T,native:cta,0.30255,0.30222,0.0047,902.9,0.950,0.00e+00,512,64,512,0
vendor,float,512,64,512,C,vendor:auto,0.02171,0.02176,0.0070,3145.1,3.311,0.00e+00,512,64,512,0
native:direct,float,512,64,512,C,native:direct,0.05474,0.05477,0.0017,1247.4,1.313,0.00e+00,512,64,512,0
native:cta,float,512,64,512,C,native:cta,0.02051,0.02052,0.0042,3329.8,3.505,0.00e+00,512,64,512,0
vendor,double,512,64,512,C,vendor:auto,0.15023,0.15026,0.0005,909.1,0.957,0.00e+00,512,64,512,0
native:direct,double,512,64,512,C,native:direct,0.56416,0.56425,0.0021,242.1,0.255,0.00e+00,512,64,512,0
native:cta,double,512,64,512,C,native:cta,0.15186,0.15185,0.0021,899.4,0.947,0.00e+00,512,64,512,0
vendor,cfloat,512,64,512,C,vendor:auto,0.15169,0.15208,0.0091,900.4,0.948,0.00e+00,512,64,512,0
native:direct,cfloat,512,64,512,C,native:direct,0.56773,0.56739,0.0018,240.6,0.253,0.00e+00,512,64,512,0
native:cta,cfloat,512,64,512,C,native:cta,0.15090,0.15092,0.0015,905.1,0.953,0.00e+00,512,64,512,0
vendor,cdouble,512,64,512,C,vendor:auto,0.32509,0.32579,0.0138,840.2,0.884,0.00e+00,512,64,512,0
native:direct,cdouble,512,64,512,C,native:direct,1.16261,1.16296,0.0041,234.9,0.247,0.00e+00,512,64,512,0
native:cta,cdouble,512,64,512,C,native:cta,0.30139,0.30128,0.0029,906.3,0.954,0.00e+00,512,64,512,0
vendor,float,64,2048,512,N,vendor:auto,0.29317,0.29327,0.0005,930.4,0.979,0.00e+00,64,64,2048,0
native:direct,float,64,2048,512,N,native:direct,0.29337,0.29341,0.0019,929.8,0.979,0.00e+00,64,64,2048,0
vendor,double,64,2048,512,N,vendor:auto,0.58244,0.59060,0.0256,936.6,0.986,0.00e+00,64,64,2048,0
native:direct,double,64,2048,512,N,native:direct,0.58058,0.58058,0.0020,939.6,0.989,0.00e+00,64,64,2048,0
vendor,cfloat,64,2048,512,N,vendor:auto,0.57152,0.57147,0.0009,954.5,1.005,0.00e+00,64,64,2048,0
native:direct,cfloat,64,2048,512,N,native:direct,0.57989,0.57975,0.0015,940.7,0.990,0.00e+00,64,64,2048,0
vendor,cdouble,64,2048,512,N,vendor:auto,1.25234,1.25104,0.0038,871.2,0.917,0.00e+00,64,64,2048,0
native:direct,cdouble,64,2048,512,N,native:direct,1.15841,1.15775,0.0014,941.8,0.991,0.00e+00,64,64,2048,0
vendor,float,2048,64,512,T,vendor:auto,0.29394,0.29398,0.0008,927.9,0.977,0.00e+00,2048,64,2048,0
native:direct,float,2048,64,512,T,native:direct,1.16630,1.16594,0.0031,233.9,0.246,0.00e+00,2048,64,2048,0
native:cta,float,2048,64,512,T,native:cta,0.29222,0.29220,0.0008,933.4,0.983,0.00e+00,2048,64,2048,0
vendor,double,2048,64,512,T,vendor:auto,0.57039,0.57057,0.0008,956.4,1.007,0.00e+00,2048,64,2048,0
native:direct,double,2048,64,512,T,native:direct,2.36295,2.36199,0.0020,230.9,0.243,0.00e+00,2048,64,2048,0
native:cta,double,2048,64,512,T,native:cta,0.57939,0.57939,0.0007,941.5,0.991,0.00e+00,2048,64,2048,0
vendor,cfloat,2048,64,512,T,vendor:auto,0.57934,0.57936,0.0006,941.6,0.991,0.00e+00,2048,64,2048,0
native:direct,cfloat,2048,64,512,T,native:direct,2.31701,2.31631,0.0016,235.4,0.248,0.00e+00,2048,64,2048,0
native:cta,cfloat,2048,64,512,T,native:cta,0.57868,0.57869,0.0005,942.7,0.992,0.00e+00,2048,64,2048,0
vendor,cdouble,2048,64,512,T,vendor:auto,1.23750,1.23606,0.0068,881.6,0.928,0.00e+00,2048,64,2048,0
native:direct,cdouble,2048,64,512,T,native:direct,4.62678,4.62585,0.0020,235.8,0.248,0.00e+00,2048,64,2048,0
native:cta,cdouble,2048,64,512,T,native:cta,1.17352,1.17286,0.0039,929.7,0.979,0.00e+00,2048,64,2048,0
vendor,float,2048,64,512,C,vendor:auto,0.29355,0.29356,0.0012,929.2,0.978,0.00e+00,2048,64,2048,0
native:direct,float,2048,64,512,C,native:direct,1.14182,1.14063,0.0027,238.9,0.251,0.00e+00,2048,64,2048,0
native:cta,float,2048,64,512,C,native:cta,0.29224,0.29363,0.0147,933.3,0.982,0.00e+00,2048,64,2048,0
vendor,double,2048,64,512,C,vendor:auto,0.57008,0.57008,0.0005,956.9,1.007,0.00e+00,2048,64,2048,0
native:direct,double,2048,64,512,C,native:direct,2.35186,2.35142,0.0017,232.0,0.244,0.00e+00,2048,64,2048,0
native:cta,double,2048,64,512,C,native:cta,0.57886,0.57929,0.0016,942.4,0.992,0.00e+00,2048,64,2048,0
vendor,cfloat,2048,64,512,C,vendor:auto,0.57923,0.57923,0.0004,941.8,0.991,0.00e+00,2048,64,2048,0
native:direct,cfloat,2048,64,512,C,native:direct,2.27836,2.27993,0.0024,239.4,0.252,0.00e+00,2048,64,2048,0
native:cta,cfloat,2048,64,512,C,native:cta,0.57847,0.57843,0.0007,943.0,0.993,0.00e+00,2048,64,2048,0
vendor,cdouble,2048,64,512,C,vendor:auto,1.32248,1.32290,0.0056,825.0,0.868,0.00e+00,2048,64,2048,0
native:direct,cdouble,2048,64,512,C,native:direct,4.57273,4.57228,0.0018,238.6,0.251,0.00e+00,2048,64,2048,0
native:cta,cdouble,2048,64,512,C,native:cta,1.17289,1.17249,0.0037,930.2,0.979,0.00e+00,2048,64,2048,0
vendor,float,128,128,512,N,vendor:auto,0.01468,0.01473,0.0108,2321.9,2.444,0.00e+00,128,128,128,0
native:direct,float,128,128,512,N,native:direct,0.01253,0.01254,0.0071,2719.1,2.862,0.00e+00,128,128,128,0
vendor,double,128,128,512,N,vendor:auto,0.03746,0.05086,0.7831,1819.7,1.915,0.00e+00,128,128,128,0
native:direct,double,128,128,512,N,native:direct,0.01956,0.01957,0.0048,3483.6,3.667,0.00e+00,128,128,128,0
vendor,cfloat,128,128,512,N,vendor:auto,0.02089,0.02097,0.0084,3263.5,3.435,0.00e+00,128,128,128,0
native:direct,cfloat,128,128,512,N,native:direct,0.01919,0.01921,0.0034,3551.3,3.738,0.00e+00,128,128,128,0
vendor,cdouble,128,128,512,N,vendor:auto,0.17300,0.17312,0.0037,787.9,0.829,0.00e+00,128,128,128,0
native:direct,cdouble,128,128,512,N,native:direct,0.15117,0.15118,0.0021,901.7,0.949,0.00e+00,128,128,128,0
vendor,float,128,128,512,T,vendor:auto,0.01526,0.01534,0.0129,2233.2,2.351,0.00e+00,128,128,128,0
native:direct,float,128,128,512,T,native:direct,0.03034,0.03037,0.0021,1123.2,1.182,0.00e+00,128,128,128,0
native:cta,float,128,128,512,T,native:cta,0.01603,0.01604,0.0040,2125.9,2.238,0.00e+00,128,128,128,0
vendor,double,128,128,512,T,vendor:auto,0.02983,0.02989,0.0087,2284.6,2.405,0.00e+00,128,128,128,0
native:direct,double,128,128,512,T,native:direct,0.03458,0.03462,0.0053,1970.8,2.075,0.00e+00,128,128,128,0
native:cta,double,128,128,512,T,native:cta,0.05105,0.05104,0.0029,1335.1,1.405,0.00e+00,128,128,128,0
vendor,cfloat,128,128,512,T,vendor:auto,0.02183,0.02207,0.0279,3122.6,3.287,0.00e+00,128,128,128,0
native:direct,cfloat,128,128,512,T,native:direct,0.05544,0.05557,0.0128,1229.3,1.294,0.00e+00,128,128,128,0
native:cta,cfloat,128,128,512,T,native:cta,0.02079,0.02085,0.0207,3277.9,3.450,0.00e+00,128,128,128,0
vendor,cdouble,128,128,512,T,vendor:auto,0.15605,0.15602,0.0030,873.5,0.919,0.00e+00,128,128,128,0
native:direct,cdouble,128,128,512,T,native:direct,0.52850,0.52868,0.0028,257.9,0.272,0.00e+00,128,128,128,0
native:cta,cdouble,128,128,512,T,native:cta,0.15746,0.15773,0.0037,865.7,0.911,0.00e+00,128,128,128,0
vendor,float,128,128,512,C,vendor:auto,0.01527,0.01531,0.0088,2231.9,2.349,0.00e+00,128,128,128,0
native:direct,float,128,128,512,C,native:direct,0.03094,0.03093,0.0030,1101.4,1.159,0.00e+00,128,128,128,0
native:cta,float,128,128,512,C,native:cta,0.01614,0.01614,0.0057,2112.1,2.223,0.00e+00,128,128,128,0
vendor,double,128,128,512,C,vendor:auto,0.02997,0.02989,0.0068,2274.5,2.394,0.00e+00,128,128,128,0
native:direct,double,128,128,512,C,native:direct,0.03529,0.03529,0.0104,1931.1,2.033,0.00e+00,128,128,128,0
native:cta,double,128,128,512,C,native:cta,0.05100,0.05101,0.0023,1336.5,1.407,0.00e+00,128,128,128,0
vendor,cfloat,128,128,512,C,vendor:auto,0.02187,0.02188,0.0042,3117.1,3.281,0.00e+00,128,128,128,0
native:direct,cfloat,128,128,512,C,native:direct,0.05545,0.05541,0.0023,1229.3,1.294,0.00e+00,128,128,128,0
native:cta,cfloat,128,128,512,C,native:cta,0.02080,0.02081,0.0069,3277.3,3.450,0.00e+00,128,128,128,0
vendor,cdouble,128,128,512,C,vendor:auto,0.15947,0.15952,0.0026,854.8,0.900,0.00e+00,128,128,128,0
native:direct,cdouble,128,128,512,C,native:direct,0.53082,0.53048,0.0029,256.8,0.270,0.00e+00,128,128,128,0
native:cta,cdouble,128,128,512,C,native:cta,0.15757,0.15780,0.0040,865.1,0.911,0.00e+00,128,128,128,0
vendor,float,256,256,512,N,vendor:auto,0.15186,0.15187,0.0019,890.7,0.938,0.00e+00,256,256,256,0
native:direct,float,256,256,512,N,native:direct,0.14890,0.14887,0.0013,908.4,0.956,0.00e+00,256,256,256,0
vendor,double,256,256,512,N,vendor:auto,0.29512,0.29523,0.0022,916.7,0.965,0.00e+00,256,256,256,0
native:direct,double,256,256,512,N,native:direct,0.29139,0.29138,0.0007,928.4,0.977,0.00e+00,256,256,256,0
vendor,cfloat,256,256,512,N,vendor:auto,0.29331,0.29333,0.0005,922.3,0.971,0.00e+00,256,256,256,0
native:direct,cfloat,256,256,512,N,native:direct,0.29121,0.29114,0.0015,929.0,0.978,0.00e+00,256,256,256,0
vendor,cdouble,256,256,512,N,vendor:auto,0.58365,0.58375,0.0020,927.0,0.976,0.00e+00,256,256,256,0
native:direct,cdouble,256,256,512,N,native:direct,0.57938,0.57930,0.0022,933.9,0.983,0.00e+00,256,256,256,0
vendor,float,256,256,512,T,vendor:auto,0.15140,0.15142,0.0007,893.5,0.940,0.00e+00,256,256,256,0
native:direct,float,256,256,512,T,native:direct,0.49488,0.49497,0.0011,273.3,0.288,0.00e+00,256,256,256,0
native:cta,float,256,256,512,T,native:cta,0.14987,0.14989,0.0011,902.6,0.950,0.00e+00,256,256,256,0
vendor,double,256,256,512,T,vendor:auto,0.29191,0.29192,0.0008,926.8,0.976,0.00e+00,256,256,256,0
native:direct,double,256,256,512,T,native:direct,1.02755,1.02737,0.0030,263.3,0.277,0.00e+00,256,256,256,0
native:cta,double,256,256,512,T,native:cta,0.29469,0.29453,0.0014,918.0,0.966,0.00e+00,256,256,256,0
vendor,cfloat,256,256,512,T,vendor:auto,0.29393,0.29392,0.0011,920.4,0.969,0.00e+00,256,256,256,0
native:direct,cfloat,256,256,512,T,native:direct,1.02963,1.03092,0.0036,262.7,0.277,0.00e+00,256,256,256,0
native:cta,cfloat,256,256,512,T,native:cta,0.29348,0.29353,0.0010,921.8,0.970,0.00e+00,256,256,256,0
vendor,cdouble,256,256,512,T,vendor:auto,1.57240,1.57607,0.0078,344.1,0.362,0.00e+00,256,256,256,0
native:direct,cdouble,256,256,512,T,native:direct,2.14491,2.14445,0.0008,252.3,0.266,0.00e+00,256,256,256,0
native:cta,cdouble,256,256,512,T,native:cta,0.58657,0.58678,0.0008,922.4,0.971,0.00e+00,256,256,256,0
vendor,float,256,256,512,C,vendor:auto,0.15152,0.15155,0.0011,892.7,0.940,0.00e+00,256,256,256,0
native:direct,float,256,256,512,C,native:direct,0.49523,0.49516,0.0011,273.1,0.288,0.00e+00,256,256,256,0
native:cta,float,256,256,512,C,native:cta,0.14992,0.14995,0.0011,902.3,0.950,0.00e+00,256,256,256,0
vendor,double,256,256,512,C,vendor:auto,0.29471,0.29478,0.0009,918.0,0.966,0.00e+00,256,256,256,0
native:direct,double,256,256,512,C,native:direct,1.03889,1.03958,0.0016,260.4,0.274,0.00e+00,256,256,256,0
native:cta,double,256,256,512,C,native:cta,0.29439,0.29444,0.0010,919.0,0.967,0.00e+00,256,256,256,0
vendor,cfloat,256,256,512,C,vendor:auto,0.29178,0.29184,0.0009,927.2,0.976,0.00e+00,256,256,256,0
native:direct,cfloat,256,256,512,C,native:direct,1.02953,1.02941,0.0022,262.8,0.277,0.00e+00,256,256,256,0
native:cta,cfloat,256,256,512,C,native:cta,0.29339,0.29345,0.0010,922.1,0.971,0.00e+00,256,256,256,0
vendor,cdouble,256,256,512,C,vendor:auto,1.67666,1.67634,0.0055,322.7,0.340,0.00e+00,256,256,256,0
native:direct,cdouble,256,256,512,C,native:direct,2.13210,2.13281,0.0013,253.8,0.267,0.00e+00,256,256,256,0
native:cta,cdouble,256,256,512,C,native:cta,0.58633,0.58648,0.0011,922.8,0.971,0.00e+00,256,256,256,0
vendor,float,256,1024,512,N,vendor:auto,0.57396,0.57403,0.0015,940.0,0.989,0.00e+00,256,256,1024,0
native:direct,float,256,1024,512,N,native:direct,0.57091,0.57095,0.0004,945.0,0.995,0.00e+00,256,256,1024,0
vendor,double,256,1024,512,N,vendor:auto,1.13882,1.13932,0.0012,947.5,0.997,0.00e+00,256,256,1024,0
native:direct,double,256,1024,512,N,native:direct,1.13687,1.13654,0.0007,949.1,0.999,0.00e+00,256,256,1024,0
vendor,cfloat,256,1024,512,N,vendor:auto,1.13705,1.13910,0.0040,948.9,0.999,0.00e+00,256,256,1024,0
native:direct,cfloat,256,1024,512,N,native:direct,1.13618,1.13615,0.0007,949.7,1.000,0.00e+00,256,256,1024,0
vendor,cdouble,256,1024,512,N,vendor:auto,2.28156,2.28267,0.0023,945.8,0.996,0.00e+00,256,256,1024,0
native:direct,cdouble,256,1024,512,N,native:direct,2.26715,2.26758,0.0007,951.8,1.002,0.00e+00,256,256,1024,0
vendor,float,1024,256,512,T,vendor:auto,0.57477,0.57479,0.0008,938.6,0.988,0.00e+00,1024,256,1024,0
native:direct,float,1024,256,512,T,native:direct,2.16759,2.16815,0.0024,248.9,0.262,0.00e+00,1024,256,1024,0
native:cta,float,1024,256,512,T,native:cta,0.57335,0.57334,0.0004,940.9,0.990,0.00e+00,1024,256,1024,0
vendor,double,1024,256,512,T,vendor:auto,1.13535,1.14729,0.0253,950.4,1.000,0.00e+00,1024,256,1024,0
native:direct,double,1024,256,512,T,native:direct,4.35613,4.35605,0.0017,247.7,0.261,0.00e+00,1024,256,1024,0
native:cta,double,1024,256,512,T,native:cta,1.13960,1.13960,0.0007,946.8,0.997,0.00e+00,1024,256,1024,0
vendor,cfloat,1024,256,512,T,vendor:auto,1.13485,1.13501,0.0003,950.8,1.001,0.00e+00,1024,256,1024,0
native:direct,cfloat,1024,256,512,T,native:direct,4.36010,4.36902,0.0055,247.5,0.260,0.00e+00,1024,256,1024,0
native:cta,cfloat,1024,256,512,T,native:cta,1.13962,1.13951,0.0003,946.8,0.997,0.00e+00,1024,256,1024,0
vendor,cdouble,1024,256,512,T,vendor:auto,2.39636,2.39680,0.0032,900.5,0.948,0.00e+00,1024,256,1024,0
native:direct,cdouble,1024,256,512,T,native:direct,8.75688,8.75720,0.0010,246.4,0.259,0.00e+00,1024,256,1024,0
native:cta,cdouble,1024,256,512,T,native:cta,2.28353,2.28356,0.0011,945.0,0.995,0.00e+00,1024,256,1024,0
vendor,float,1024,256,512,C,vendor:auto,0.57525,0.57516,0.0006,937.8,0.987,0.00e+00,1024,256,1024,0
native:direct,float,1024,256,512,C,native:direct,2.15643,2.15699,0.0031,250.2,0.263,0.00e+00,1024,256,1024,0
native:cta,float,1024,256,512,C,native:cta,0.57350,0.57346,0.0005,940.7,0.990,0.00e+00,1024,256,1024,0
vendor,double,1024,256,512,C,vendor:auto,1.12902,1.12952,0.0015,955.7,1.006,0.00e+00,1024,256,1024,0
native:direct,double,1024,256,512,C,native:direct,4.34508,4.34589,0.0009,248.3,0.261,0.00e+00,1024,256,1024,0
native:cta,double,1024,256,512,C,native:cta,1.13971,1.13970,0.0004,946.7,0.997,0.00e+00,1024,256,1024,0
vendor,cfloat,1024,256,512,C,vendor:auto,1.13434,1.13435,0.0003,951.2,1.001,0.00e+00,1024,256,1024,0
native:direct,cfloat,1024,256,512,C,native:direct,4.37501,4.37399,0.0012,246.6,0.260,0.00e+00,1024,256,1024,0
native:cta,cfloat,1024,256,512,C,native:cta,1.13951,1.13945,0.0004,946.9,0.997,0.00e+00,1024,256,1024,0
vendor,cdouble,1024,256,512,C,vendor:auto,2.39240,2.39222,0.0019,902.0,0.949,0.00e+00,1024,256,1024,0
native:direct,cdouble,1024,256,512,C,native:direct,8.76516,8.77156,0.0016,246.2,0.259,0.00e+00,1024,256,1024,0
native:cta,cdouble,1024,256,512,C,native:cta,2.28554,2.28514,0.0012,944.2,0.994,0.00e+00,1024,256,1024,0
vendor,float,512,512,256,N,vendor:auto,0.29177,0.29182,0.0027,923.6,0.972,0.00e+00,512,512,512,0
native:direct,float,512,512,256,N,native:direct,0.28972,0.28982,0.0007,930.1,0.979,0.00e+00,512,512,512,0
vendor,double,512,512,256,N,vendor:auto,0.57520,0.57515,0.0004,937.0,0.986,0.00e+00,512,512,512,0
native:direct,double,512,512,256,N,native:direct,0.57226,0.57280,0.0021,941.8,0.991,0.00e+00,512,512,512,0
vendor,cfloat,512,512,256,N,vendor:auto,0.57283,0.57288,0.0006,940.9,0.990,0.00e+00,512,512,512,0
native:direct,cfloat,512,512,256,N,native:direct,0.57186,0.57190,0.0005,942.5,0.992,0.00e+00,512,512,512,0
vendor,cdouble,512,512,256,N,vendor:auto,1.14816,1.14870,0.0025,938.8,0.988,0.00e+00,512,512,512,0
native:direct,cdouble,512,512,256,N,native:direct,1.14314,1.14473,0.0057,943.0,0.993,0.00e+00,512,512,512,0
vendor,float,512,512,256,T,vendor:auto,0.29257,0.29263,0.0009,921.1,0.970,0.00e+00,512,512,512,0
native:direct,float,512,512,256,T,native:direct,1.02252,1.02182,0.0030,263.5,0.277,0.00e+00,512,512,512,0
native:cta,float,512,512,256,T,native:cta,0.29080,0.29083,0.0010,926.7,0.975,0.00e+00,512,512,512,0
vendor,double,512,512,256,T,vendor:auto,0.57609,0.57623,0.0005,935.6,0.985,0.00e+00,512,512,512,0
native:direct,double,512,512,256,T,native:direct,2.12679,2.12644,0.0014,253.4,0.267,0.00e+00,512,512,512,0
native:cta,double,512,512,256,T,native:cta,0.57493,0.57505,0.0005,937.4,0.987,0.00e+00,512,512,512,0
vendor,cfloat,512,512,256,T,vendor:auto,0.57579,0.57574,0.0003,936.0,0.985,0.00e+00,512,512,512,0
native:direct,cfloat,512,512,256,T,native:direct,2.14322,2.14306,0.0009,251.5,0.265,0.00e+00,512,512,512,0
native:cta,cfloat,512,512,256,T,native:cta,0.57488,0.57493,0.0003,937.5,0.987,0.00e+00,512,512,512,0
vendor,cdouble,512,512,256,T,vendor:auto,1.17086,1.17042,0.0028,920.6,0.969,0.00e+00,512,512,512,0
native:direct,cdouble,512,512,256,T,native:direct,4.34722,4.34632,0.0010,248.0,0.261,0.00e+00,512,512,512,0
native:cta,cdouble,512,512,256,T,native:cta,1.15248,1.15245,0.0015,935.3,0.985,0.00e+00,512,512,512,0
vendor,float,512,512,256,C,vendor:auto,0.29244,0.29269,0.0015,921.5,0.970,0.00e+00,512,512,512,0
native:direct,float,512,512,256,C,native:direct,1.02166,1.02171,0.0016,263.8,0.278,0.00e+00,512,512,512,0
native:cta,float,512,512,256,C,native:cta,0.29089,0.29088,0.0007,926.4,0.975,0.00e+00,512,512,512,0
vendor,double,512,512,256,C,vendor:auto,0.57618,0.57617,0.0006,935.4,0.985,0.00e+00,512,512,512,0
native:direct,double,512,512,256,C,native:direct,2.14158,2.14207,0.0010,251.7,0.265,0.00e+00,512,512,512,0
native:cta,double,512,512,256,C,native:cta,0.57551,0.57564,0.0009,936.5,0.986,0.00e+00,512,512,512,0
vendor,cfloat,512,512,256,C,vendor:auto,0.57573,0.57578,0.0005,936.2,0.985,0.00e+00,512,512,512,0
native:direct,cfloat,512,512,256,C,native:direct,2.16302,2.16380,0.0022,249.2,0.262,0.00e+00,512,512,512,0
native:cta,cfloat,512,512,256,C,native:cta,0.57494,0.57498,0.0003,937.4,0.987,0.00e+00,512,512,512,0
vendor,cdouble,512,512,256,C,vendor:auto,1.25820,1.26009,0.0111,856.7,0.902,0.00e+00,512,512,512,0
native:direct,cdouble,512,512,256,C,native:direct,4.36276,4.36341,0.0007,247.1,0.260,0.00e+00,512,512,512,0
native:cta,cdouble,512,512,256,C,native:cta,1.15229,1.15203,0.0011,935.5,0.985,0.00e+00,512,512,512,0
vendor,float,1024,128,512,N,vendor:auto,0.29634,0.29654,0.0015,913.8,0.962,0.00e+00,1024,1024,128,0
native:direct,float,1024,128,512,N,native:direct,0.29456,0.29462,0.0010,919.3,0.968,0.00e+00,1024,1024,128,0
vendor,double,1024,128,512,N,vendor:auto,0.58498,0.58488,0.0006,925.8,0.975,0.00e+00,1024,1024,128,0
native:direct,double,1024,128,512,N,native:direct,0.58164,0.58192,0.0020,931.1,0.980,0.00e+00,1024,1024,128,0
vendor,cfloat,1024,128,512,N,vendor:auto,0.58210,0.58206,0.0005,930.4,0.979,0.00e+00,1024,1024,128,0
native:direct,cfloat,1024,128,512,N,native:direct,0.58211,0.58234,0.0009,930.4,0.979,0.00e+00,1024,1024,128,0
vendor,cdouble,1024,128,512,N,vendor:auto,1.16071,1.16104,0.0009,933.2,0.982,0.00e+00,1024,1024,128,0
native:direct,cdouble,1024,128,512,N,native:direct,1.17310,1.17379,0.0041,923.3,0.972,0.00e+00,1024,1024,128,0
vendor,float,128,1024,512,T,vendor:auto,0.29218,0.29220,0.0008,926.8,0.976,0.00e+00,128,1024,128,0
native:direct,float,128,1024,512,T,native:direct,0.51577,0.51623,0.0026,525.0,0.553,0.00e+00,128,1024,128,0
native:cta,float,128,1024,512,T,native:cta,0.29338,0.29360,0.0024,923.0,0.972,0.00e+00,128,1024,128,0
vendor,double,128,1024,512,T,vendor:auto,0.58396,0.58391,0.0003,927.4,0.976,0.00e+00,128,1024,128,0
native:direct,double,128,1024,512,T,native:direct,2.06343,2.06346,0.0007,262.5,0.276,0.00e+00,128,1024,128,0
native:cta,double,128,1024,512,T,native:cta,0.58507,0.58515,0.0012,925.7,0.974,0.00e+00,128,1024,128,0
vendor,cfloat,128,1024,512,T,vendor:auto,0.58393,0.58393,0.0004,927.5,0.976,0.00e+00,128,1024,128,0
native:direct,cfloat,128,1024,512,T,native:direct,2.04056,2.03960,0.0043,265.4,0.279,0.00e+00,128,1024,128,0
native:cta,cfloat,128,1024,512,T,native:cta,0.58376,0.58375,0.0007,927.8,0.977,0.00e+00,128,1024,128,0
vendor,cdouble,128,1024,512,T,vendor:auto,3.06250,3.06034,0.0066,353.7,0.372,0.00e+00,128,1024,128,0
native:direct,cdouble,128,1024,512,T,native:direct,4.08296,4.08494,0.0021,265.3,0.279,0.00e+00,128,1024,128,0
native:cta,cdouble,128,1024,512,T,native:cta,1.16785,1.16792,0.0006,927.5,0.976,0.00e+00,128,1024,128,0
vendor,float,128,1024,512,C,vendor:auto,0.29981,0.29879,0.0066,903.2,0.951,0.00e+00,128,1024,128,0
native:direct,float,128,1024,512,C,native:direct,0.51675,0.51678,0.0027,524.0,0.552,0.00e+00,128,1024,128,0
native:cta,float,128,1024,512,C,native:cta,0.29384,0.29382,0.0012,921.6,0.970,0.00e+00,128,1024,128,0
vendor,double,128,1024,512,C,vendor:auto,0.58389,0.58383,0.0006,927.6,0.976,0.00e+00,128,1024,128,0
native:direct,double,128,1024,512,C,native:direct,2.06329,2.06333,0.0007,262.5,0.276,0.00e+00,128,1024,128,0
native:cta,double,128,1024,512,C,native:cta,0.58454,0.58464,0.0007,926.5,0.975,0.00e+00,128,1024,128,0
vendor,cfloat,128,1024,512,C,vendor:auto,0.58417,0.58419,0.0005,927.1,0.976,0.00e+00,128,1024,128,0
native:direct,cfloat,128,1024,512,C,native:direct,2.04374,2.04493,0.0042,265.0,0.279,0.00e+00,128,1024,128,0
native:cta,cfloat,128,1024,512,C,native:cta,0.58364,0.58370,0.0007,927.9,0.977,0.00e+00,128,1024,128,0
vendor,cdouble,128,1024,512,C,vendor:auto,3.28828,3.28457,0.0066,329.4,0.347,0.00e+00,128,1024,128,0
native:direct,cdouble,128,1024,512,C,native:direct,4.08027,4.08335,0.0022,265.5,0.279,0.00e+00,128,1024,128,0
native:cta,cdouble,128,1024,512,C,native:cta,1.16817,1.16817,0.0007,927.2,0.976,0.00e+00,128,1024,128,0
vendor,float,1024,1024,128,N,vendor:auto,0.57289,0.57323,0.0026,939.0,0.988,0.00e+00,1024,1024,1024,0
native:direct,float,1024,1024,128,N,native:direct,0.56997,0.57003,0.0007,943.8,0.993,0.00e+00,1024,1024,1024,0
vendor,double,1024,1024,128,N,vendor:auto,1.13577,1.13583,0.0003,947.2,0.997,0.00e+00,1024,1024,1024,0
native:direct,double,1024,1024,128,N,native:direct,1.13511,1.13562,0.0012,947.8,0.998,0.00e+00,1024,1024,1024,0
