arm,type,m,n,batch,transA,route,median_ms,mean_ms,rel_sd,GBs,frac_of_950,relerr,ld,out_len,red_len,foreign
vendor,float,1024,1024,128,N,vendor:auto,0.57186,0.57196,0.0008,940.7,0.990,0.00e+00,1024,1024,1024,0
native:direct,float,1024,1024,128,N,native:direct,0.56993,0.56997,0.0008,943.8,0.994,0.00e+00,1024,1024,1024,0
vendor,double,1024,1024,128,N,vendor:auto,1.13663,1.13723,0.0018,946.5,0.996,0.00e+00,1024,1024,1024,0
native:direct,double,1024,1024,128,N,native:direct,1.13773,1.13706,0.0016,945.6,0.995,0.00e+00,1024,1024,1024,0
vendor,cfloat,1024,1024,128,N,vendor:auto,1.13392,1.13406,0.0005,948.8,0.999,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,N,native:direct,1.13356,1.13373,0.0006,949.1,0.999,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,N,vendor:auto,2.27452,2.27711,0.0032,946.0,0.996,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,N,native:direct,2.26961,2.27212,0.0029,948.0,0.998,0.00e+00,1024,1024,1024,0
vendor,float,1024,1024,128,T,vendor:auto,0.57445,0.57441,0.0006,936.4,0.986,0.00e+00,1024,1024,1024,0
native:direct,float,1024,1024,128,T,native:direct,2.15366,2.15572,0.0020,249.8,0.263,0.00e+00,1024,1024,1024,0
native:cta,float,1024,1024,128,T,native:cta,0.57178,0.57175,0.0003,940.8,0.990,0.00e+00,1024,1024,1024,0
vendor,double,1024,1024,128,T,vendor:auto,1.13750,1.13762,0.0004,945.8,0.996,0.00e+00,1024,1024,1024,0
native:direct,double,1024,1024,128,T,native:direct,4.29757,4.29958,0.0010,250.3,0.264,0.00e+00,1024,1024,1024,0
native:cta,double,1024,1024,128,T,native:cta,1.13625,1.13627,0.0005,946.8,0.997,0.00e+00,1024,1024,1024,0
vendor,cfloat,1024,1024,128,T,vendor:auto,1.13664,1.13675,0.0006,946.5,0.996,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,T,native:direct,4.42060,4.42297,0.0017,243.4,0.256,0.00e+00,1024,1024,1024,0
native:cta,cfloat,1024,1024,128,T,native:cta,1.13638,1.13638,0.0002,946.7,0.997,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,T,vendor:auto,2.31638,2.31734,0.0012,928.9,0.978,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,T,native:direct,8.70829,8.70757,0.0005,247.1,0.260,0.00e+00,1024,1024,1024,0
native:cta,cdouble,1024,1024,128,T,native:cta,2.27834,2.27862,0.0014,944.4,0.994,0.00e+00,1024,1024,1024,0
vendor,float,1024,1024,128,C,vendor:auto,0.57476,0.57465,0.0010,935.9,0.985,0.00e+00,1024,1024,1024,0
native:direct,float,1024,1024,128,C,native:direct,2.14395,2.14408,0.0013,250.9,0.264,0.00e+00,1024,1024,1024,0
native:cta,float,1024,1024,128,C,native:cta,0.57179,0.57183,0.0006,940.8,0.990,0.00e+00,1024,1024,1024,0
vendor,double,1024,1024,128,C,vendor:auto,1.13765,1.13774,0.0003,945.7,0.995,0.00e+00,1024,1024,1024,0
native:direct,double,1024,1024,128,C,native:direct,4.32742,4.32890,0.0011,248.6,0.262,0.00e+00,1024,1024,1024,0
native:cta,double,1024,1024,128,C,native:cta,1.13647,1.13649,0.0003,946.7,0.996,0.00e+00,1024,1024,1024,0
vendor,cfloat,1024,1024,128,C,vendor:auto,1.13694,1.13694,0.0003,946.3,0.996,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,C,native:direct,4.37587,4.38932,0.0071,245.9,0.259,0.00e+00,1024,1024,1024,0
native:cta,cfloat,1024,1024,128,C,native:cta,1.13627,1.13653,0.0004,946.8,0.997,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,C,vendor:auto,2.50128,2.50188,0.0047,860.2,0.906,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,C,native:direct,8.73605,8.73601,0.0005,246.3,0.259,0.00e+00,1024,1024,1024,0
native:cta,cdouble,1024,1024,128,C,native:cta,2.27822,2.28016,0.0017,944.5,0.994,0.00e+00,1024,1024,1024,0
vendor,float,2048,64,512,N,vendor:auto,0.30106,0.30099,0.0014,906.0,0.954,0.00e+00,2048,2048,64,0
native:direct,float,2048,64,512,N,native:direct,0.29902,0.29939,0.0033,912.2,0.960,0.00e+00,2048,2048,64,0
vendor,double,2048,64,512,N,vendor:auto,0.59230,0.59236,0.0004,921.0,0.969,0.00e+00,2048,2048,64,0
native:direct,double,2048,64,512,N,native:direct,0.59017,0.59019,0.0009,924.3,0.973,0.00e+00,2048,2048,64,0
vendor,cfloat,2048,64,512,N,vendor:auto,0.58299,0.58310,0.0006,935.7,0.985,0.00e+00,2048,2048,64,0
native:direct,cfloat,2048,64,512,N,native:direct,0.59117,0.59122,0.0007,922.8,0.971,0.00e+00,2048,2048,64,0
vendor,cdouble,2048,64,512,N,vendor:auto,1.17799,1.17832,0.0009,926.2,0.975,0.00e+00,2048,2048,64,0
native:direct,cdouble,2048,64,512,N,native:direct,1.17616,1.17758,0.0030,927.6,0.976,0.00e+00,2048,2048,64,0
vendor,float,64,2048,512,T,vendor:auto,0.29858,0.29855,0.0010,913.5,0.962,0.00e+00,64,2048,64,0
native:direct,float,64,2048,512,T,native:direct,0.48483,0.48486,0.0021,562.6,0.592,0.00e+00,64,2048,64,0
native:cta,float,64,2048,512,T,native:cta,0.29428,0.29431,0.0007,926.9,0.976,0.00e+00,64,2048,64,0
vendor,double,64,2048,512,T,vendor:auto,0.59258,0.59259,0.0004,920.6,0.969,0.00e+00,64,2048,64,0
native:direct,double,64,2048,512,T,native:direct,1.06248,1.06234,0.0013,513.4,0.540,0.00e+00,64,2048,64,0
native:cta,double,64,2048,512,T,native:cta,0.58562,0.58535,0.0013,931.5,0.981,0.00e+00,64,2048,64,0
vendor,cfloat,64,2048,512,T,vendor:auto,0.58228,0.58264,0.0011,936.9,0.986,0.00e+00,64,2048,64,0
native:direct,cfloat,64,2048,512,T,native:direct,1.04348,1.04337,0.0018,522.8,0.550,0.00e+00,64,2048,64,0
native:cta,cfloat,64,2048,512,T,native:cta,0.58862,0.58884,0.0013,926.8,0.976,0.00e+00,64,2048,64,0
vendor,cdouble,64,2048,512,T,vendor:auto,2.89827,2.89562,0.0230,376.4,0.396,0.00e+00,64,2048,64,0
native:direct,cdouble,64,2048,512,T,native:direct,4.14849,4.14886,0.0008,263.0,0.277,0.00e+00,64,2048,64,0
native:cta,cdouble,64,2048,512,T,native:cta,1.18049,1.18067,0.0006,924.2,0.973,0.00e+00,64,2048,64,0
vendor,float,64,2048,512,C,vendor:auto,0.29857,0.29859,0.0009,913.5,0.962,0.00e+00,64,2048,64,0
native:direct,float,64,2048,512,C,native:direct,0.48586,0.48552,0.0023,561.4,0.591,0.00e+00,64,2048,64,0
native:cta,float,64,2048,512,C,native:cta,0.29424,0.29417,0.0008,927.0,0.976,0.00e+00,64,2048,64,0
vendor,double,64,2048,512,C,vendor:auto,0.59234,0.59227,0.0004,921.0,0.969,0.00e+00,64,2048,64,0
native:direct,double,64,2048,512,C,native:direct,1.06224,1.06269,0.0011,513.6,0.541,0.00e+00,64,2048,64,0
native:cta,double,64,2048,512,C,native:cta,0.58485,0.58494,0.0019,932.8,0.982,0.00e+00,64,2048,64,0
vendor,cfloat,64,2048,512,C,vendor:auto,0.59128,0.59154,0.0010,922.6,0.971,0.00e+00,64,2048,64,0
native:direct,cfloat,64,2048,512,C,native:direct,1.04717,1.04674,0.0021,520.9,0.548,0.00e+00,64,2048,64,0
native:cta,cfloat,64,2048,512,C,native:cta,0.58952,0.58932,0.0009,925.4,0.974,0.00e+00,64,2048,64,0
vendor,cdouble,64,2048,512,C,vendor:auto,3.06958,3.05817,0.0166,355.4,0.374,0.00e+00,64,2048,64,0
native:direct,cdouble,64,2048,512,C,native:direct,4.14919,4.14971,0.0009,263.0,0.277,0.00e+00,64,2048,64,0
native:cta,cdouble,64,2048,512,C,native:cta,1.18055,1.18061,0.0003,924.2,0.973,0.00e+00,64,2048,64,0
