2775 MHz, 58
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    6       25      512     0       0       1       0       100         0.37666     0.0027704   46974.      417.58      662.57      0.73567     6144        6           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    8       1       512     0       0       1       0       100         0.049670    4.2342e-05  2451.3      168.89      1224.5      0.097011    8192        8           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    8       2       512     0       0       1       0       100         0.063710    4.6721e-05  4830.6      263.34      1086.3      0.12443     8192        8           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    8       4       512     0       0       1       0       100         0.13524     0.00032988  9744.1      248.10      635.78      0.26415     8192        8           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    8       8       512     0       0       1       0       100         0.20870     0.00069732  19326.      321.55      572.78      0.40762     8192        8           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    8       12      512     0       0       1       0       100         0.27190     0.00080187  28999.      370.22      563.06      0.53105     8192        8           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    8       25      512     0       0       1       0       100         0.48134     0.0037524   60059.      435.69      544.62      0.94011     8192        8           
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    12      1       512     0       0       1       0       100         0.12261     0.00036010  3521.2      102.62      701.28      0.23948     12288       12          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    12      2       512     0       0       1       0       100         0.15191     0.00018747  6912.3      165.66      621.24      0.29670     12288       12          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    12      4       512     0       0       1       0       100         0.20403     0.00044195  13926.      246.69      544.78      0.39849     12288       12          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    12      8       512     0       0       1       0       100         0.29024     0.00088461  27601.      346.82      498.57      0.56688     12288       12          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    12      12      512     0       0       1       0       100         0.38246     0.0019220   41478.      394.80      466.09      0.74700     12288       12          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    12      25      512     0       0       1       0       100         0.75822     0.0046928   85844.      414.88      378.93      1.4809      12288       12          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      1       512     0       0       1       0       100         0.21320     0.00076649  4553.1      78.692      521.35      0.41641     16384       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      2       512     0       0       1       0       100         0.23231     0.00022026  8975.8      144.44      514.56      0.45373     16384       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      4       512     0       0       1       0       100         0.28388     0.0023065   18039.      236.40      480.20      0.55444     16384       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      8       512     0       0       1       0       100         0.38263     0.00079426  35801.      350.78      443.96      0.74732     16384       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      12      512     0       0       1       0       100         0.52798     0.0011102   53883.      381.32      385.29      1.0312      16384       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      25      512     0       0       1       0       100         1.0745      0.0039323   1.1127e+05  390.35      290.81      2.0987      16384       16          
2760 MHz, 68
