op,type,n,nrhs,batch,med_ms,mean_ms,relsd,GFLOPs,resid,ws,route,extra,ntpiv,extra2,flag
getri,double,32,1,1024,0.4888,0.4886,0.0008,91.53,6.807e-16,0,native:cta|native:blocked,9.197e-16,29,0.0e+00,ok
getri,double,64,1,1024,1.2014,1.2016,0.0004,297.91,8.923e-16,0,native:blocked|native:blocked,7.543e-16,60,0.0e+00,ok
getri,double,128,1,1024,4.8044,4.8043,0.0001,595.98,1.021e-15,0,native:blocked|native:blocked,1.403e-15,124,0.0e+00,ok
getri,double,256,1,1024,28.7624,28.7610,0.0001,796.40,2.459e-15,0,native:blocked|native:blocked,1.858e-15,249,0.0e+00,ok
getri,double,512,1,1024,216.6563,216.6507,0.0001,845.82,2.666e-15,0,native:blocked|native:blocked,3.290e-15,504,0.0e+00,ok
getri,cfloat,32,1,1024,0.2272,0.2271,0.0022,196.88,2.978e-07,0,native:cta|native:blocked,2.683e-07,29,0.0e+00,ok
getri,cfloat,64,1,1024,0.7017,0.7024,0.0041,510.09,3.827e-07,0,native:cta|native:blocked,3.790e-07,60,0.0e+00,ok
getri,cfloat,128,1,1024,3.2011,3.1978,0.0022,894.48,2.766e-07,0,native:blocked|native:blocked,2.479e-07,124,0.0e+00,ok
getri,cfloat,256,1,1024,15.1420,15.1389,0.0009,1512.78,5.111e-07,0,native:blocked|native:blocked,3.173e-07,249,0.0e+00,ok
getri,cfloat,512,1,1024,67.2887,67.1957,0.0020,2723.37,4.707e-07,0,native:blocked|native:blocked,3.995e-07,504,0.0e+00,ok
getri,cdouble,32,1,1024,1.8117,1.8118,0.0001,24.70,6.945e-16,0,native:cta|native:blocked,6.684e-16,29,0.0e+00,ok
getri,cdouble,64,1,1024,5.4763,5.4753,0.0004,65.36,8.295e-16,0,native:cta|native:blocked,9.030e-16,60,0.0e+00,ok
getri,cdouble,128,1,1024,27.5337,27.5342,0.0003,103.99,1.182e-15,0,native:blocked|native:blocked,1.474e-15,124,0.0e+00,ok
getri,cdouble,256,1,1024,145.6657,145.6603,0.0001,157.25,2.039e-15,0,native:blocked|native:blocked,1.627e-15,249,0.0e+00,ok
getri,cdouble,512,1,1024,973.3905,973.4244,0.0001,188.26,2.172e-15,0,native:blocked|native:blocked,2.876e-15,504,0.0e+00,ok
