op,type,n,nrhs,batch,med_ms,mean_ms,relsd,GFLOPs,resid,ws,route,extra,ntpiv,extra2,flag
getri,cfloat,32,1,32,0.0361,0.0361,0.0034,38.76,5.967e-07,512,vendor:auto|vendor:auto,4.613e-07,29,0.0e+00,ok
getri,cfloat,64,1,32,0.1019,0.1018,0.0026,109.74,3.500e-07,512,vendor:auto|vendor:auto,3.209e-07,58,0.0e+00,ok
getri,cfloat,128,1,32,0.4983,0.4983,0.0003,179.56,4.379e-07,512,vendor:auto|vendor:auto,3.720e-07,125,0.0e+00,ok
getri,cfloat,256,1,32,3.1289,3.1290,0.0003,228.78,4.580e-07,512,vendor:auto|vendor:auto,4.896e-07,252,0.0e+00,ok
getri,cfloat,512,1,32,22.8599,22.8599,0.0001,250.51,5.757e-07,512,vendor:auto|vendor:auto,5.946e-07,504,0.0e+00,ok
getri,cfloat,1024,1,32,220.7586,220.7546,0.0001,207.53,9.420e-07,512,vendor:auto|vendor:auto,6.056e-07,1012,0.0e+00,ok
getri,cfloat,2048,1,32,1740.8283,1740.8716,0.0001,210.53,1.144e-06,512,vendor:auto|vendor:auto,9.048e-07,2041,0.0e+00,ok
getri,cdouble,32,1,32,0.0897,0.0896,0.0013,15.59,1.099e-15,512,vendor:auto|vendor:auto,6.684e-16,29,0.0e+00,ok
getri,cdouble,64,1,32,0.4133,0.4133,0.0003,27.06,9.428e-16,512,vendor:auto|vendor:auto,9.777e-16,58,0.0e+00,ok
getri,cdouble,128,1,32,2.4903,2.4990,0.0061,35.93,1.078e-15,512,vendor:auto|vendor:auto,1.485e-15,125,0.0e+00,ok
getri,cdouble,256,1,32,17.0639,17.0646,0.0001,41.95,1.785e-15,512,vendor:auto|vendor:auto,2.052e-15,252,0.0e+00,ok
getri,cdouble,512,1,32,127.1045,127.1121,0.0001,45.05,2.504e-15,512,vendor:auto|vendor:auto,2.955e-15,504,0.0e+00,ok
getri,cdouble,1024,1,32,979.9901,980.0450,0.0001,46.75,3.470e-15,512,vendor:auto|vendor:auto,3.472e-15,1012,0.0e+00,ok
getri,cdouble,2048,1,32,7684.0557,7683.9969,0.0000,47.70,5.181e-15,512,vendor:auto|vendor:auto,5.208e-15,2041,0.0e+00,ok
getrf,float,32,1,1024,0.0351,0.0353,0.0070,637.31,3.275e-07,4096,vendor:auto,0,29,0,0,ok
getrf,float,64,1,1024,0.4184,0.4203,0.0118,427.69,1.833e-07,4096,vendor:auto,0,60,0,0,ok
getrf,float,128,1,1024,1.7207,1.7175,0.0029,832.00,2.242e-07,4096,vendor:auto,0,124,0,0,ok
getrf,float,256,1,1024,17.6430,17.5920,0.0194,649.17,3.225e-07,4096,vendor:auto,0,249,0,0,ok
getrf,float,512,1,1024,134.5231,134.9126,0.0140,681.12,5.355e-07,4096,vendor:auto,0,504,0,0,ok
getrf,double,32,1,1024,0.0869,0.0870,0.0053,257.41,9.197e-16,4096,vendor:auto,0,29,0,0,ok
getrf,double,64,1,1024,0.5338,0.5336,0.0017,335.26,8.621e-16,4096,vendor:auto,0,60,0,0,ok
getrf,double,128,1,1024,2.6092,2.6097,0.0024,548.71,1.295e-15,4096,vendor:auto,0,124,0,0,ok
getrf,double,256,1,1024,21.7057,21.7101,0.0004,527.66,1.858e-15,4096,vendor:auto,0,249,0,0,ok
getrf,double,512,1,1024,113.2448,113.1072,0.0020,809.10,3.159e-15,4096,vendor:auto,0,504,0,0,ok
getrf,cfloat,32,1,1024,0.0414,0.0415,0.0028,539.69,3.059e-07,4096,vendor:auto,0,29,0,0,ok
getrf,cfloat,64,1,1024,0.3726,0.3717,0.0065,480.26,3.209e-07,4096,vendor:auto,0,60,0,0,ok
getrf,cfloat,128,1,1024,1.9047,1.9080,0.0038,751.65,3.720e-07,4096,vendor:auto,0,124,0,0,ok
getrf,cfloat,256,1,1024,20.3113,20.3026,0.0038,563.88,3.696e-07,4096,vendor:auto,0,249,0,0,ok
getrf,cfloat,512,1,1024,152.6403,152.7556,0.0013,600.27,5.957e-07,4096,vendor:auto,0,504,0,0,ok
getrf,cdouble,32,1,1024,0.1904,0.1903,0.0007,117.48,6.684e-16,4096,vendor:auto,0,29,0,0,ok
getrf,cdouble,64,1,1024,1.2399,1.2403,0.0004,144.33,9.777e-16,4096,vendor:auto,0,60,0,0,ok
getrf,cdouble,128,1,1024,6.3505,6.3495,0.0005,225.44,1.485e-15,4096,vendor:auto,0,124,0,0,ok
getrf,cdouble,256,1,1024,43.2020,43.1996,0.0002,265.11,1.956e-15,4096,vendor:auto,0,249,0,0,ok
getrf,cdouble,512,1,1024,317.1160,317.2243,0.0008,288.94,2.955e-15,4096,vendor:auto,0,504,0,0,ok
getri,float,32,1,1024,0.0660,0.0659,0.0020,678.00,3.201e-07,4096,vendor:auto|vendor:auto,3.275e-07,29,0.0e+00,ok
getri,float,64,1,1024,0.2546,0.2547,0.0015,1405.73,2.381e-07,4096,vendor:auto|vendor:auto,1.833e-07,60,0.0e+00,ok
getri,float,128,1,1024,1.4114,1.4114,0.0005,2028.68,3.378e-07,4096,vendor:auto|vendor:auto,2.242e-07,124,0.0e+00,ok
getri,float,256,1,1024,18.1362,18.1633,0.0023,1263.02,4.282e-07,4096,vendor:auto|vendor:auto,3.225e-07,249,0.0e+00,ok
getri,float,512,1,1024,156.6929,156.6366,0.0009,1169.50,6.872e-07,4096,vendor:auto|vendor:auto,5.355e-07,504,0.0e+00,ok
getri,double,32,1,1024,0.1314,0.1315,0.0024,340.56,6.807e-16,4096,vendor:auto|vendor:auto,9.197e-16,29,0.0e+00,ok
getri,double,64,1,1024,0.6808,0.6809,0.0001,525.69,9.077e-16,4096,vendor:auto|vendor:auto,8.621e-16,60,0.0e+00,ok
getri,double,128,1,1024,4.4645,4.4662,0.0007,641.36,1.115e-15,4096,vendor:auto|vendor:auto,1.295e-15,124,0.0e+00,ok
getri,double,256,1,1024,31.5718,31.5631,0.0004,725.54,2.236e-15,4096,vendor:auto|vendor:auto,1.858e-15,249,0.0e+00,ok
getri,double,512,1,1024,280.3408,280.4242,0.0005,653.68,2.777e-15,4096,vendor:auto|vendor:auto,3.159e-15,504,0.0e+00,ok
getri,cfloat,32,1,1024,0.0697,0.0698,0.0024,641.47,4.147e-07,4096,vendor:auto|vendor:auto,3.059e-07,29,0.0e+00,ok
getri,cfloat,64,1,1024,0.2805,0.2804,0.0011,1275.82,3.528e-07,4096,vendor:auto|vendor:auto,3.209e-07,60,0.0e+00,ok
getri,cfloat,128,1,1024,3.0459,3.0470,0.0006,940.04,4.492e-07,4096,vendor:auto|vendor:auto,3.720e-07,124,0.0e+00,ok
getri,cfloat,256,1,1024,29.1381,29.1708,0.0018,786.14,3.933e-07,4096,vendor:auto|vendor:auto,3.696e-07,249,0.0e+00,ok
getri,cfloat,512,1,1024,256.1289,256.2667,0.0011,715.47,5.954e-07,4096,vendor:auto|vendor:auto,5.957e-07,504,0.0e+00,ok
getri,cdouble,32,1,1024,0.4434,0.4434,0.0004,100.89,5.397e-16,4096,vendor:auto|vendor:auto,6.684e-16,29,0.0e+00,ok
getri,cdouble,64,1,1024,2.5933,2.5941,0.0005,138.02,9.110e-16,4096,vendor:auto|vendor:auto,9.777e-16,60,0.0e+00,ok
getri,cdouble,128,1,1024,17.1960,17.1968,0.0002,166.51,9.603e-16,4096,vendor:auto|vendor:auto,1.485e-15,124,0.0e+00,ok
getri,cdouble,256,1,1024,123.1774,123.1800,0.0000,185.96,2.202e-15,4096,vendor:auto|vendor:auto,1.956e-15,249,0.0e+00,ok
getri,cdouble,512,1,1024,932.6097,931.4130,0.0020,196.49,2.358e-15,4096,vendor:auto|vendor:auto,2.955e-15,504,0.0e+00,ok
