name,arg0,arg1,arg2,iterations,avg_ms,stddev_ms,GFLOPS,Time (us) / matrix
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",32,4096,128,200,0.167513,0.00501647,3204.95,1.3087
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",32,4096,512,200,0.671447,0.00789028,3198.29,1.31142
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",64,256,128,200,0.0500596,0.000686503,2681.16,0.391091
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",64,256,512,200,0.128793,0.00565714,4168.48,0.251549
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",64,256,2048,200,0.738736,0.00796784,2906.97,0.360711
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",64,1024,128,200,0.12854,0.00415714,4176.69,1.00422
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",64,1024,512,200,0.719702,0.0079767,2983.85,1.40567
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",64,1024,2048,70,2.87071,0.116322,2992.27,1.40171
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",64,4096,128,200,0.720676,0.00790432,2979.82,5.63028
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",64,4096,512,70,2.86679,0.113055,2996.36,5.5992
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",128,256,128,200,0.163354,0.00425517,3286.55,1.2762
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",128,256,512,200,0.559711,0.00786054,3836.77,1.09319
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",128,256,2048,79,2.55519,0.0717119,3361.76,1.24765
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",128,1024,128,200,0.554508,0.00782332,3872.77,4.33209
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",128,1024,512,81,2.49335,0.091131,3445.14,4.86982
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",128,4096,128,80,2.50417,0.0852562,3430.25,19.5638
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",256,256,128,200,0.34647,0.00648272,6198.18,2.7068
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",256,256,512,148,1.35359,0.0394861,6346.04,2.64373
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",256,1024,128,155,1.29191,0.0368077,6649.04,10.093
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",256,1024,512,36,5.5984,0.193736,6137.42,10.9344
"(BM_TRSM_OrthoRight<float, batchlas::Backend::CUDA>)",256,4096,128,37,5.47992,0.100198,6270.12,42.8119
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",8,256,128,200,0.010523,0.000504578,199.292,0.0822109
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",8,256,512,200,0.0186836,0.000596206,448.983,0.0364913
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",8,256,2048,200,0.0516694,0.000786597,649.407,0.0252292
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",8,1024,128,200,0.0186901,0.000624304,448.826,0.146017
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",8,1024,512,200,0.0516274,0.000880676,649.934,0.100835
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",8,1024,2048,200,0.304902,0.00694927,440.199,0.148878
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",8,4096,128,200,0.0515844,0.000865562,650.477,0.403003
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",8,4096,512,200,0.304359,0.00632406,440.984,0.594452
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",8,4096,2048,168,1.19417,0.0433143,449.575,0.583093
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",16,256,128,200,0.0178451,0.000661423,470.079,0.139415
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",16,256,512,200,0.0464272,0.000894794,722.732,0.0906781
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",16,256,2048,200,0.16875,0.00802494,795.365,0.0823974
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",16,1024,128,200,0.0464536,0.000795758,722.321,0.362919
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",16,1024,512,200,0.16809,0.00789336,798.486,0.328301
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",16,1024,2048,200,0.641223,0.0118732,837.26,0.313097
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",16,4096,128,200,0.168481,0.00824848,796.634,1.31626
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",16,4096,512,200,0.639297,0.0121954,839.783,1.24863
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",16,4096,2048,81,2.47734,0.107141,866.851,1.20964
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",32,256,128,200,0.0434044,0.000668428,773.064,0.339097
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",32,256,512,200,0.13757,0.00399424,975.629,0.268692
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",32,256,2048,200,0.578732,0.00724626,927.668,0.282584
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",32,1024,128,200,0.138915,0.00386658,966.185,1.08527
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",32,1024,512,200,0.567794,0.00792173,945.538,1.10897
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",32,1024,2048,93,2.16906,0.097519,990.051,1.05911
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",32,4096,128,200,0.560559,0.00775294,957.741,4.37937
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",32,4096,512,95,2.1273,0.0719958,1009.49,4.15489
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",64,256,128,200,0.136789,0.00376616,981.2,1.06867
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",64,256,512,200,0.500053,0.00747391,1073.63,0.976666
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",64,256,2048,100,2.01357,0.0487139,1066.5,0.983189
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",64,1024,128,200,0.496449,0.00725377,1081.42,3.87851
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",64,1024,512,101,1.99061,0.0483658,1078.81,3.8879
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",64,1024,2048,26,7.95042,0.192772,1080.44,3.88204
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",64,4096,128,102,1.96966,0.0474499,1090.28,15.388
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",64,4096,512,26,7.73161,0.168481,1111.02,15.1008
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",128,256,128,200,0.472666,0.00688276,1135.84,3.6927
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",128,256,512,111,1.80499,0.0450535,1189.75,3.52536
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",128,256,2048,28,7.24556,0.15166,1185.54,3.53787
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",128,1024,128,112,1.79712,0.0442508,1194.96,14.04
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",128,1024,512,28,7.2236,0.166318,1189.15,14.1086
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",128,4096,128,28,7.22132,0.246599,1189.52,56.4165
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",256,256,128,115,1.74255,0.0420334,1232.38,13.6137
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",256,256,512,30,6.7699,0.175432,1268.84,13.2225
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",256,1024,128,30,6.75682,0.179455,1271.3,52.7876
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",256,1024,512,10,27.0763,0.195692,1269,52.8834
"(BM_TRSM_OrthoRight<double, batchlas::Backend::CUDA>)",256,4096,128,10,27.0287,0.224639,1271.23,211.161
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,256,128,200,0.00955277,0.000222421,219.533,0.074631
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,256,512,200,0.0128277,0.000612796,653.946,0.025054
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,256,2048,200,0.0252997,0.000741027,1326.28,0.0123534
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,128,200,0.0125902,0.00044798,666.281,0.0983609
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,512,200,0.0255512,0.000777179,1313.22,0.0499046
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,1024,2048,200,0.305083,0.00661231,439.938,0.148966
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,128,200,0.0250136,0.000700214,1341.45,0.195419
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,512,200,0.303574,0.00644031,442.125,0.592918
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",8,4096,2048,168,1.19627,0.0437178,448.789,0.584114
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,256,128,200,0.0123362,0.000605279,679.999,0.0963767
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,256,512,200,0.0206079,0.000652109,1628.23,0.0402497
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,256,2048,200,0.143901,0.00511311,932.706,0.0702644
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,128,200,0.0204233,0.000565712,1642.95,0.159557
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,512,200,0.140279,0.00482033,956.792,0.273982
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,1024,2048,200,0.603769,0.00739354,889.199,0.294809
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,128,200,0.139992,0.00478933,958.75,1.09369
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,512,200,0.602458,0.00777782,891.134,1.17668
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",16,4096,2048,84,2.38957,0.0877925,898.691,1.16678
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,256,128,200,0.0218089,0.000560682,1538.56,0.170382
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,256,512,200,0.0558657,0.000895189,2402.51,0.109113
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,256,2048,200,0.355526,0.00695624,1510.07,0.173597
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,128,200,0.0558545,0.000921997,2402.99,0.436363
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,512,200,0.344853,0.00681923,1556.81,0.67354
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,2048,152,1.31842,0.0454334,1628.83,0.643761
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,4096,128,200,0.347443,0.00699287,1545.2,2.7144
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",32,4096,512,152,1.32278,0.04724,1623.46,2.58355
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,256,128,200,0.0801159,0.000828942,1675.29,0.625905
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,256,512,200,0.298559,0.00632462,1798.21,0.583124
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,256,2048,149,1.35247,0.0429133,1587.83,0.660385
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,128,200,0.298129,0.00634831,1800.8,2.32913
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,512,152,1.32038,0.0392735,1626.41,2.57887
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,2048,39,5.19915,0.152517,1652.18,2.53865
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,4096,128,151,1.32576,0.0433037,1619.81,10.3575
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",64,4096,512,39,5.19332,0.148682,1654.04,10.1432
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",128,256,128,200,0.299202,0.00626964,1794.34,2.33752
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",128,256,512,173,1.16201,0.0366447,1848.07,2.26956
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",128,256,2048,41,4.91813,0.168118,1746.59,2.40143
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",128,1024,128,173,1.15738,0.0388556,1855.47,9.04204
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",128,1024,512,42,4.87409,0.168387,1762.37,9.5197
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",128,4096,128,41,4.88009,0.185241,1760.2,38.1257
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",256,256,128,173,1.15858,0.0383162,1853.54,9.05144
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",256,256,512,45,4.50516,0.159414,1906.69,8.79915
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",256,1024,128,45,4.49267,0.177747,1911.99,35.099
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",256,1024,512,11,18.3179,0.268123,1875.75,35.7771
"(BM_TRSM_OrthoRight<std::complex<float>, batchlas::Backend::CUDA>)",256,4096,128,11,18.3255,0.268711,1874.97,143.168
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,256,128,200,0.0195979,0.000510842,107.009,0.153108
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,256,512,200,0.0489493,0.000771912,171.373,0.0956041
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,256,2048,200,0.174798,0.00675371,191.962,0.0853504
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,128,200,0.0489506,0.000802186,171.369,0.382426
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,512,200,0.175064,0.00686155,191.669,0.341923
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,1024,2048,200,0.666742,0.01019,201.304,0.325558
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,128,200,0.174792,0.00705913,191.968,1.36556
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,512,200,0.663503,0.00992896,202.286,1.29591
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",8,4096,2048,77,2.6074,0.0943347,205.903,1.27314
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,256,128,200,0.0436656,0.000697448,192.11,0.341138
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,256,512,200,0.151615,0.00891491,221.313,0.296124
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,256,2048,200,0.581836,0.0129622,230.679,0.2841
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,128,200,0.153575,0.00904615,218.488,1.19981
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,512,200,0.580102,0.0117244,231.369,1.13301
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,2048,90,2.23011,0.0885605,240.737,1.08892
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,128,200,0.5786,0.0122626,231.97,4.52032
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,512,90,2.22987,0.0965031,240.764,4.35521
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,2048,23,8.81986,0.200524,243.483,4.30657
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,256,128,200,0.128787,0.00292423,260.543,1.00615
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,256,512,200,0.492779,0.00906113,272.369,0.96246
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,256,2048,105,1.91857,0.0519044,279.828,0.936804
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,128,200,0.489186,0.00771787,274.37,3.82176
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,512,105,1.91015,0.0503062,281.062,3.73076
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,2048,27,7.57545,0.166021,283.479,3.69895
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,4096,128,105,1.90522,0.0490861,281.789,14.8845
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,4096,512,27,7.58179,0.197571,283.242,14.8082
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,256,128,200,0.973561,0.00833389,137.863,7.60595
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,256,512,52,3.88271,0.08135,138.272,7.58342
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,256,2048,13,15.5941,0.29419,137.711,7.61431
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,128,52,3.87381,0.0698224,138.59,30.2642
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,512,13,15.409,0.145364,139.365,30.0958
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,1024,2048,10,61.7008,0.028492,139.219,30.1274
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,4096,128,13,15.4649,0.272578,138.862,120.819
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,4096,512,10,61.6495,0.0156836,139.335,120.409
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",128,256,128,43,4.7393,0.144199,113.281,37.0258
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",128,256,512,11,18.9317,0.241883,113.433,36.9761
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",128,256,2048,10,75.5522,0.247156,113.695,36.8907
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",128,1024,128,11,18.9193,0.245279,113.507,147.807
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",128,1024,512,10,75.4508,0.114144,113.848,147.365
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",128,4096,128,10,75.5467,0.209434,113.704,590.209
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",256,256,128,10,20.5531,0.291467,104.484,160.571
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",256,256,512,10,81.9533,0.198329,104.815,160.065
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",256,1024,128,10,81.9723,0.275939,104.791,640.409
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",256,1024,512,10,327.474,0.119221,104.924,639.597
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",256,4096,128,10,327.288,0.2291,104.983,2556.94
