name,arg0,arg1,arg2,iterations,avg_ms,stddev_ms,GFLOPS,Time (us) / matrix
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,256,512,200,0.563668,0.00705216,59.5287,1.10091
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,256,2048,90,2.24145,0.0643051,59.8799,1.09446
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,128,200,0.562844,0.00645928,59.6159,4.39722
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,512,90,2.24673,0.0800943,59.7392,4.38814
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,1024,2048,23,9.01394,0.230964,59.5601,4.40134
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,128,90,2.24487,0.0706857,59.7886,17.5381
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,512,23,9.0091,0.220852,59.592,17.5959
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",16,4096,2048,10,36.0577,0.0917993,59.5568,17.6063
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,256,128,109,1.84817,0.0411694,18.1555,14.4388
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,256,512,108,1.85454,0.0414914,72.3726,3.62214
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,256,2048,27,7.47237,0.210089,71.8475,3.64862
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,128,108,1.85626,0.0462593,72.3055,14.502
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,512,27,7.46743,0.21635,71.895,14.5848
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,1024,2048,10,29.9451,0.0169321,71.7141,14.6216
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,4096,128,27,7.45532,0.200419,72.0118,58.2447
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",32,4096,512,10,29.9398,0.00945049,71.7267,58.4762
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,256,128,31,6.64592,0.138421,20.1955,51.9213
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,256,512,30,6.68278,0.168528,80.3364,13.0523
"(BM_TRSM_OrthoRight<std::complex<double>, batchlas::Backend::CUDA>)",64,256,2048,10,26.8261,0.168687,80.0522,13.0987
