name,arg0,arg1,arg2,iterations,avg_ms,stddev_ms,GFLOPS,Time (us) / matrix
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,4096,128,194,1.03531,0.0423006,129.64,8.08836
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,4096,512,49,4.08828,0.0978594,131.32,7.98491
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",16,4096,2048,13,16.4054,0.273867,130.901,8.01046
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,256,128,200,0.158687,0.00398415,211.45,1.23974
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,256,512,200,0.581683,0.00749242,230.74,1.1361
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,256,2048,88,2.28434,0.0710248,235.023,1.1154
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,1024,128,200,0.582197,0.00767281,230.537,4.54841
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,1024,512,88,2.28731,0.0798519,234.717,4.4674
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,1024,2048,22,9.16396,0.257972,234.34,4.47459
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,4096,128,88,2.28671,0.0796934,234.778,17.8649
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",32,4096,512,22,9.15551,0.251765,234.556,17.8819
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,256,128,200,0.358334,0.00609829,374.561,2.79948
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,256,512,145,1.37945,0.0408051,389.193,2.69423
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,256,2048,37,5.50738,0.204533,389.928,2.68915
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,1024,128,145,1.3796,0.0408479,389.151,10.7781
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,1024,512,37,5.51639,0.211795,389.291,10.7742
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,1024,2048,10,21.9685,0.279396,391.011,10.7268
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,4096,128,37,5.50739,0.19574,389.927,43.0265
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",64,4096,512,10,21.9655,0.275818,391.065,42.9014
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,256,128,200,0.933072,0.00893544,575.38,7.28963
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,256,512,55,3.65659,0.0830478,587.291,7.14178
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,256,2048,14,14.5765,0.228226,589.301,7.11742
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,1024,128,55,3.6566,0.0719212,587.289,28.5672
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,1024,512,14,14.6596,0.270075,585.961,28.632
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",128,4096,128,14,14.6663,0.268198,585.692,114.58
"(BM_TRSM_OrthoLeft<double, batchlas::Backend::CUDA>)",256,256,128,73,2.75052,0.0594574,780.757,21.4884
