name,arg0,arg1,arg2,iterations,avg_ms,stddev_ms,GFLOPS,Time (us) / matrix
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",8,32,8,100,0.0109101,7.95288e-05,1.50173,1.36376
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",8,32,32,100,0.0109028,0.000218011,6.01095,0.340712
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",8,128,1,100,0.0108766,6.30015e-05,0.753178,10.8766
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",8,128,8,100,0.010877,6.20258e-05,6.02519,1.35962
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",8,128,32,100,0.010983,6.56504e-05,23.8682,0.343219
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",32,32,1,100,0.0460157,0.000117539,0.712105,46.0157
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",32,32,8,100,0.0462122,9.01015e-05,5.67262,5.77652
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",32,32,32,100,0.045877,0.000150747,22.8563,1.43366
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",32,128,1,100,0.0463623,0.000195859,2.82712,46.3623
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",32,128,8,100,0.04602,0.000108024,22.7852,5.7525
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",32,128,32,100,0.0462036,9.73011e-05,90.7788,1.44386
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",128,32,1,100,0.297252,0.000373247,1.76378,297.252
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",128,32,8,100,0.298076,0.000230904,14.0713,37.2594
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",128,32,32,100,0.311646,0.000215103,53.8341,9.73895
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",128,128,1,100,0.310068,0.000656725,6.76352,310.068
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",128,128,8,100,0.309445,0.000422349,54.217,38.6807
"(BM_TRSM_StarvedRight<std::complex<double>, batchlas::Backend::CUDA>)",128,128,32,100,0.700269,0.000711777,95.833,21.8834
