name,arg0,arg1,arg2,iterations,avg_ms,stddev_ms,GFLOPS,Time (us) / matrix
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,1024,2048,53,3.80493,0.0113107,564.395,1.85788
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,4096,128,200,0.967283,0.0020791,555.03,7.5569
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",32,4096,512,53,3.80768,0.0137773,563.988,7.43687
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,256,128,200,0.196983,0.00101841,681.368,1.53893
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,256,512,200,0.684247,0.00206711,784.616,1.33642
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,256,2048,75,2.66743,0.0189948,805.076,1.30246
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,128,200,0.683189,0.00142116,785.83,5.33742
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,512,76,2.66489,0.0125128,805.844,5.20486
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,1024,2048,20,10.4836,0.0457517,819.366,5.11897
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,4096,128,76,2.66059,0.0112078,807.145,20.7859
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",64,4096,512,20,10.4507,0.0262443,821.949,20.4115
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,256,128,200,0.541426,0.000559863,991.587,4.22989
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,256,512,96,2.0837,0.00826011,1030.61,4.06972
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,256,2048,26,7.88236,0.0142666,1089.77,3.84881
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,1024,128,97,2.07404,0.00768009,1035.41,16.2034
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,1024,512,26,7.86481,0.0155921,1092.2,15.361
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",128,4096,128,26,7.85477,0.0144739,1093.6,61.3654
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,256,128,116,1.73267,0.0045262,1239.41,13.5365
"(BM_TRSM_OrthoLeft<std::complex<float>, batchlas::Backend::CUDA>)",256,256,512,30,6.74193,0.0182257,1274.11,13.1678
