"Kernel Name","Typeinfo name for batchlas::sycl_gemm::GemmRegister128x128Kernel<float, (bool)1>",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x14c6972809d0","      LEA R95, R94, R95, 0x7","82","30","82","32768","1048576","1048576","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","6","0","0","0","0","28","0","0","0","0","42","3","0","0","0","3","0","0","4","0","0","0","0","23","0","0","0","0","0","0","0","0","0","3"
"0x14c6972809e0","      LEA R92, R92, c[0x0][0x198], 0x2","3","1","3","32768","1048576","1048576","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x14c6972809f0","      IADD3 R25, R94, UR4, RZ","145","83","145","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","49","8","0","0","0","0","1","0","0","0","57","25","3","0","0","0","2","0","46","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","2"
"0x14c697280a00","      IADD3 R53, R91, UR4, RZ","43","10","43","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","5","5","17","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5"
"0x14c697280a10","      IMAD.WIDE.U32 R32, R25, c[0x0][0x1a0], RZ","140","26","140","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","0","60","0","0","0","0","31","16","0","0","0","30","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","23"
"0x14c697280a20","      IMAD R25, R25, UR5, R33","146","47","146","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","11","0","0","0","0","25","0","0","0","0","22","15","0","0","0","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47"
"0x14c697280a30","      LEA R40, P0, R32, R82, 0x2","54","0","54","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280a40","      IMAD.WIDE.U32 R52, R53, 0x4, R80","13","0","13","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280a50","      LEA.HI.X R41, R32, R83, R25, 0x2, P0","99","10","99","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","8","0","0","0","0","1","0","0","0","0","33","22","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"0x14c697280a60","      LDG.E.128 R52, [R52.64]","127","60","127","524288","16777216","16777216","32","32","0","0","0","Global","Load","128","8388608","0","0","0","0","0","8388608","8388608","","0","0","0","0","0","0","0","0","3","0","0","2","0","0","0","4","0","0","26","24","0","0","0","68","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","55"
"0x14c697280a70","      LDG.E.64 R104, [R40.64+0x8]","107","32","107","524288","16777216","16777216","32","32","0","0","0","Global","Load","64","2097152","0","0","0","0","4194304","8388608","4194304","","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","5","0","0","25","15","0","0","0","59","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","26"
"0x14c697280a80","      LDG.E.64 R102, [R40.64]","127","66","127","524288","16777216","16777216","32","32","0","0","0","Global","Load","64","2097152","0","0","0","0","4194304","8388608","4194304","","0","0","0","0","0","0","0","0","20","0","0","6","0","0","0","6","0","0","29","13","0","0","0","53","0","0","15","0","0","4","0","0","0","3","0","0","0","0","0","0","0","44"
"0x14c697280a90","      STS.64 [R95.X4+UR8+0x8], R104","81955","74073","81955","524288","16777216","16777216","32","32","0","0","0","Shared","Store","64","0","4","1048576","2097152","1048576","0","0","0","-","0","0","0","0","0","0","0","0","9","0","0","0","81818","0","0","4","0","0","48","21","0","0","0","55","0","0","0","0","0","0","74027","0","0","3","0","0","0","0","0","0","0","43"
"0x14c697280aa0","      STS.64 [R95.X4+UR8], R102","182","135","182","524288","16777216","16777216","32","32","0","0","0","Shared","Store","64","0","4","1048576","2097152","1048576","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","80","0","0","5","0","0","26","13","0","0","0","55","0","0","0","0","0","0","79","0","0","5","0","0","0","0","0","0","0","51"
"0x14c697280ab0","      STS [R93.X4+UR7], R52","2556","2109","2556","524288","16777216","16777216","32","32","0","0","0","Shared","Store","32","0","2","524288","1048576","524288","0","0","0","-","0","0","0","0","0","0","0","0","8","0","0","0","2450","0","0","6","0","0","33","16","0","0","0","43","0","0","0","0","0","0","2062","0","0","5","0","0","0","0","0","0","0","42"
"0x14c697280ac0","      STS [R92+0x200], R53","90","48","90","524288","16777216","16777216","32","32","0","0","0","Shared","Store","32","0","2","524288","1048576","524288","0","0","0","-","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","1","0","0","23","12","0","0","0","48","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","47"
"0x14c697280ad0","      STS [R92+0x400], R54","120","66","120","524288","16777216","16777216","32","32","0","0","0","Shared","Store","32","0","2","524288","1048576","524288","0","0","0","-","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","5","0","0","20","24","0","0","0","64","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","61"
"0x14c697280ae0","      STS [R92+0x600], R55","100","58","100","524288","16777216","16777216","32","32","0","0","0","Shared","Store","32","0","2","524288","1048576","524288","0","0","0","-","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","7","0","0","19","17","0","0","0","53","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","51"
"0x14c697280af0","      BAR.SYNC.DEFER_BLOCKING 0x0","88","51","88","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4","0","0","16","17","0","0","0","49","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","48"
"0x14c697280b00","      LDS.128 R32, [R89.X4+UR8]","76706","69334","76706","524288","16777216","16777216","32","32","0","0","0","Shared","Load","128","0","4","0","2097152","2097152","0","0","0","-","0","0","0","0","0","0","76530","0","13","0","0","0","0","0","0","4","0","0","63","19","0","0","0","77","69263","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","68"
"0x14c697280b10","      LDS.128 R36, [R96.X4+UR7]","95","44","95","524288","16777216","16777216","32","32","0","0","0","Shared","Load","128","0","2","0","1048576","1048576","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","20","14","0","0","0","55","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","40"
"0x14c697280b20","      LDS.128 R40, [R89.X4+UR8+0x100]","143","68","143","524288","16777216","16777216","32","32","0","0","0","Shared","Load","128","0","4","0","2097152","2097152","0","0","0","-","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","49","0","0","31","11","0","0","0","47","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","29"
"0x14c697280b30","      LDS.128 R44, [R96.X4+UR7+0x100]","303","224","303","524288","16777216","16777216","32","32","0","0","0","Shared","Load","128","0","2","0","1048576","1048576","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","187","0","0","42","21","0","0","0","52","0","0","0","0","0","0","0","0","0","177","0","0","0","0","0","0","0","47"
"0x14c697280b40","      LDS.128 R52, [R96.X4+UR7+0x200]","266","218","266","524288","16777216","16777216","32","32","0","0","0","Shared","Load","128","0","2","0","1048576","1048576","0","0","0","-","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","178","0","0","21","15","0","0","0","47","0","0","0","0","0","0","0","0","0","172","0","0","0","0","0","0","0","46"
"0x14c697280b50","      FFMA R99, R32, R36, R99","511","431","511","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","4","16","486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","431","0","0","0"
"0x14c697280b60","      FFMA R100, R33, R36, R100","21","0","21","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280b70","      FFMA R97, R34, R36, R97","26","0","26","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280b80","      FFMA R98, R35, R36, R98","21","0","21","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280b90","      FFMA R25, R40, R36, R57","592","260","592","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","88","21","468","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","260","0","0","0"
"0x14c697280ba0","      FFMA R102, R41, R36, R56","17","0","17","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280bb0","      FFMA R27, R42, R36, R51","23","0","23","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280bc0","      FFMA R36, R43, R36, R58","15","0","15","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280bd0","      FFMA R31, R32, R38, R59","20","0","20","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280be0","      LDS.128 R56, [R89.X4+UR8+0x300]","253","34","253","524288","16777216","16777216","32","32","0","0","0","Shared","Load","128","0","4","0","2097152","2097152","0","0","0","-","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","21","0","0","153","16","0","0","0","27","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","18"
"0x14c697280bf0","      FFMA R23, R42, R37, R23","21","0","21","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280c00","      FFMA R21, R40, R38, R21","15","0","15","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280c10","      FFMA R19, R42, R38, R19","28","0","28","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280c20","      FFMA R29, R40, R37, R49","22","0","22","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280c30","      FFMA R104, R41, R37, R50","18","0","18","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280c40","      FFMA R84, R33, R38, R84","15","0","15","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280c50","      FFMA R77, R34, R38, R77","21","0","21","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280c60","      FFMA R86, R35, R38, R86","28","0","28","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280c70","      FFMA R106, R41, R38, R48","14","0","14","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280c80","      FFMA R85, R32, R37, R85","18","0","18","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280c90","      FFMA R90, R33, R37, R90","16","0","16","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280ca0","      FFMA R79, R34, R37, R79","21","0","21","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280cb0","      FFMA R88, R35, R37, R88","13","0","13","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280cc0","      FFMA R60, R43, R37, R60","18","0","18","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280cd0","      FFMA R38, R43, R38, R62","20","0","20","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280ce0","      LDS.128 R48, [R89.X4+UR8+0x200]","22","0","22","524288","16777216","16777216","32","32","0","0","0","Shared","Load","128","0","4","0","2097152","2097152","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280cf0","      FFMA R76, R33, R39, R76","16","0","16","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280d00","      FFMA R75, R34, R39, R75","34","1","34","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","10","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0x14c697280d10","      FFMA R72, R33, R44, R72","402","2","402","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0","196","23","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"0x14c697280d20","      FFMA R66, R33, R45, R66","21","0","21","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280d30","      FFMA R63, R33, R46, R63","18","0","18","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280d40","      FFMA R8, R33, R47, R8","17","0","17","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280d50","      FFMA R71, R34, R44, R71","15","0","15","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280d60","      FFMA R68, R34, R45, R68","35","0","35","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280d70","      FFMA R65, R34, R46, R65","20","0","20","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280d80","      FFMA R73, R32, R39, R73","19","0","19","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280d90","      FFMA R9, R40, R39, R9","23","0","23","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280da0","      FFMA R62, R41, R39, R4","29","0","29","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280db0","      FFMA R37, R42, R39, R7","18","0","18","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280dc0","      FFMA R69, R32, R44, R69","13","0","13","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280dd0","      FFMA R64, R32, R45, R64","19","0","19","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280de0","      FFMA R61, R32, R46, R61","13","0","13","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280df0","      FFMA R10, R32, R47, R10","26","0","26","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280e00","      FFMA R34, R34, R47, R6","22","0","22","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280e10","      FFMA R33, R40, R44, R5","31","0","31","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280e20","      FFMA R0, R40, R45, R0","13","0","13","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280e30","      FFMA R3, R40, R46, R3","22","0","22","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280e40","      FFMA R108, R41, R44, R18","13","0","13","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280e50","      FFMA R110, R41, R45, R16","40","0","40","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280e60","      FFMA R11, R41, R46, R11","39","0","39","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280e70","      FFMA R112, R41, R47, R20","18","0","18","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280e80","      FFMA R78, R35, R39, R78","26","0","26","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280e90","      FFMA R2, R43, R39, R2","35","0","35","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x14c697280ea0","      FFMA R74, R35, R44, R74","19","0","19","524288","16777216","16777216","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
