getrs,double,64,1,2048,native:cta
getrs,double,64,1,4096,native:cta
getrs,double,64,1,8192,native:cta
getrs,double,64,1,16384,native:cta
getrs,double,64,2,1,native:cta
getrs,double,64,2,2,native:cta
getrs,double,64,2,4,native:cta
getrs,double,64,2,32,native:cta
getrs,double,64,2,64,native:cta
getrs,double,64,2,128,native:cta
getrs,double,64,2,192,native:cta
getrs,double,64,2,256,native:cta
getrs,double,64,2,320,native:cta
getrs,double,64,2,384,native:cta
getrs,double,64,2,512,native:cta
getrs,double,64,2,1024,native:cta
getrs,double,64,2,2048,native:cta
getrs,double,64,2,4096,native:cta
getrs,double,64,2,8192,native:cta
getrs,double,64,2,16384,native:cta
getrs,double,64,128,128,native:blocked
getrs,double,64,128,192,native:blocked
getrs,double,64,128,256,native:blocked
getrs,double,64,128,320,native:blocked
getrs,double,64,128,384,native:blocked
getrs,double,64,128,512,native:blocked
getrs,double,64,128,1024,native:blocked
getrs,double,64,128,2048,native:blocked
getrs,double,64,128,4096,native:blocked
getrs,double,64,128,8192,native:blocked
getrs,double,64,128,16384,native:blocked
getrs,double,128,1,1,native:cta
getrs,double,128,1,2,native:cta
getrs,double,128,1,4,native:cta
getrs,double,128,1,32,native:cta
getrs,double,128,1,64,native:cta
getrs,double,128,1,128,native:cta
getrs,double,128,1,192,native:cta
getrs,double,128,1,256,native:cta
getrs,double,128,1,320,native:cta
getrs,double,128,1,384,native:cta
getrs,double,128,1,512,native:cta
getrs,double,128,1,1024,native:cta
getrs,double,128,1,2048,native:cta
getrs,double,128,1,4096,native:cta
getrs,double,128,1,8192,native:cta
getrs,double,128,1,16384,native:cta
getrs,double,128,2,1,native:cta
getrs,double,128,2,2,native:cta
getrs,double,128,2,4,native:cta
getrs,double,128,2,32,native:cta
getrs,double,128,2,64,native:cta
getrs,double,128,2,128,native:cta
getrs,double,128,2,192,native:cta
getrs,double,128,2,256,native:cta
getrs,double,128,2,320,native:cta
getrs,double,128,2,384,native:cta
getrs,double,128,2,512,native:cta
getrs,double,128,2,1024,native:cta
getrs,double,128,2,2048,native:cta
getrs,double,128,2,4096,native:cta
getrs,double,128,2,8192,native:cta
getrs,double,128,2,16384,native:cta
getrs,double,128,128,128,native:blocked
getrs,double,128,128,192,native:blocked
getrs,double,128,128,256,native:blocked
getrs,double,128,128,320,native:blocked
getrs,double,128,128,384,native:blocked
getrs,double,128,128,512,native:blocked
getrs,double,128,128,1024,native:blocked
getrs,double,128,128,2048,native:blocked
getrs,double,128,128,4096,native:blocked
getrs,double,128,128,8192,native:blocked
getrs,double,128,128,16384,native:blocked
getrs,double,512,1,1,native:cta
getrs,double,512,1,2,native:cta
getrs,double,512,1,4,native:cta
getrs,double,512,1,32,native:cta
getrs,double,512,1,64,native:cta
getrs,double,512,1,128,native:cta
getrs,double,512,1,192,native:cta
getrs,double,512,1,256,native:cta
getrs,double,512,1,320,native:cta
getrs,double,512,1,384,native:cta
getrs,double,512,1,512,native:cta
getrs,double,512,1,1024,native:cta
getrs,double,512,1,2048,native:cta
getrs,double,512,1,4096,native:cta
getrs,double,512,1,8192,native:cta
getrs,double,512,1,16384,native:cta
getrs,double,512,2,1,native:cta
getrs,double,512,2,2,native:cta
getrs,double,512,2,4,native:cta
getrs,double,512,2,32,native:cta
getrs,double,512,2,64,native:cta
getrs,double,512,2,128,native:cta
getrs,double,512,2,192,native:cta
getrs,double,512,2,256,native:cta
getrs,double,512,2,320,native:cta
getrs,double,512,2,384,native:cta
getrs,double,512,2,512,native:cta
getrs,double,512,2,1024,native:cta
getrs,double,512,2,2048,native:cta
getrs,double,512,2,4096,native:cta
getrs,double,512,2,8192,native:cta
getrs,double,512,2,16384,native:cta
getrs,double,512,128,128,native:blocked
getrs,double,512,128,192,native:blocked
getrs,double,512,128,256,native:blocked
getrs,double,512,128,320,native:blocked
getrs,double,512,128,384,native:blocked
getrs,double,512,128,512,native:blocked
getrs,double,512,128,1024,native:blocked
getrs,double,512,128,2048,native:blocked
getrs,double,512,128,4096,native:blocked
getrs,double,512,128,8192,native:blocked
getrs,double,512,128,16384,native:blocked
getrs,double,1024,1,1,native:cta
getrs,double,1024,1,2,native:cta
getrs,double,1024,1,4,native:cta
getrs,double,1024,1,32,native:cta
getrs,double,1024,1,64,native:cta
getrs,double,1024,1,128,native:cta
getrs,double,1024,1,192,native:cta
getrs,double,1024,1,256,native:cta
getrs,double,1024,1,320,native:cta
getrs,double,1024,1,384,native:cta
getrs,double,1024,1,512,native:cta
