arm,type,m,n,batch,transA,route,median_ms,mean_ms,rel_sd,GBs,frac_of_950,relerr,ld,out_len,red_len,foreign
native:direct,float,64,512,512,N,native:direct,0.01993,0.01997,0.0062,3427.1,3.607,0.00e+00,64,64,512,0
vendor,double,64,512,512,N,vendor:auto,0.15223,0.15227,0.0013,897.2,0.944,0.00e+00,64,64,512,0
native:direct,double,64,512,512,N,native:direct,0.15070,0.15120,0.0107,906.3,0.954,0.00e+00,64,64,512,0
vendor,cfloat,64,512,512,N,vendor:auto,0.14922,0.14921,0.0012,915.2,0.963,0.00e+00,64,64,512,0
native:direct,cfloat,64,512,512,N,native:direct,0.15086,0.15077,0.0024,905.3,0.953,0.00e+00,64,64,512,0
vendor,cdouble,64,512,512,N,vendor:auto,0.30730,0.30692,0.0042,888.9,0.936,0.00e+00,64,64,512,0
native:direct,cdouble,64,512,512,N,native:direct,0.29558,0.29569,0.0016,924.1,0.973,0.00e+00,64,64,512,0
vendor,float,512,64,512,T,vendor:auto,0.02200,0.02204,0.0098,3104.6,3.268,0.00e+00,512,64,512,0
native:direct,float,512,64,512,T,native:direct,0.05490,0.05490,0.0025,1243.9,1.309,0.00e+00,512,64,512,0
native:cta,float,512,64,512,T,native:cta,0.02028,0.02029,0.0057,3367.6,3.545,0.00e+00,512,64,512,0
vendor,double,512,64,512,T,vendor:auto,0.15035,0.15080,0.0093,908.4,0.956,0.00e+00,512,64,512,0
native:direct,double,512,64,512,T,native:direct,0.56668,0.56673,0.0032,241.0,0.254,0.00e+00,512,64,512,0
native:cta,double,512,64,512,T,native:cta,0.15187,0.15189,0.0022,899.3,0.947,0.00e+00,512,64,512,0
vendor,cfloat,512,64,512,T,vendor:auto,0.15141,0.15145,0.0007,902.0,0.949,0.00e+00,512,64,512,0
native:direct,cfloat,512,64,512,T,native:direct,0.56856,0.56867,0.0015,240.2,0.253,0.00e+00,512,64,512,0
native:cta,cfloat,512,64,512,T,native:cta,0.15079,0.15084,0.0014,905.8,0.953,0.00e+00,512,64,512,0
vendor,cdouble,512,64,512,T,vendor:auto,0.30951,0.30974,0.0094,882.5,0.929,0.00e+00,512,64,512,0
native:direct,cdouble,512,64,512,T,native:direct,1.16789,1.16927,0.0030,233.9,0.246,0.00e+00,512,64,512,0
native:cta,cdouble,512,64,512,T,native:cta,0.30206,0.30156,0.0034,904.3,0.952,0.00e+00,512,64,512,0
vendor,float,512,64,512,C,vendor:auto,0.02171,0.02172,0.0069,3145.8,3.311,0.00e+00,512,64,512,0
native:direct,float,512,64,512,C,native:direct,0.05474,0.05478,0.0022,1247.5,1.313,0.00e+00,512,64,512,0
native:cta,float,512,64,512,C,native:cta,0.02051,0.02050,0.0032,3328.9,3.504,0.00e+00,512,64,512,0
vendor,double,512,64,512,C,vendor:auto,0.15049,0.15050,0.0008,907.6,0.955,0.00e+00,512,64,512,0
native:direct,double,512,64,512,C,native:direct,0.56782,0.56776,0.0028,240.5,0.253,0.00e+00,512,64,512,0
native:cta,double,512,64,512,C,native:cta,0.15202,0.15200,0.0024,898.4,0.946,0.00e+00,512,64,512,0
vendor,cfloat,512,64,512,C,vendor:auto,0.15176,0.15175,0.0013,900.0,0.947,0.00e+00,512,64,512,0
native:direct,cfloat,512,64,512,C,native:direct,0.56963,0.57007,0.0038,239.8,0.252,0.00e+00,512,64,512,0
native:cta,cfloat,512,64,512,C,native:cta,0.15088,0.15133,0.0103,905.2,0.953,0.00e+00,512,64,512,0
vendor,cdouble,512,64,512,C,vendor:auto,0.32361,0.32440,0.0094,844.1,0.889,0.00e+00,512,64,512,0
native:direct,cdouble,512,64,512,C,native:direct,1.17478,1.17415,0.0046,232.5,0.245,0.00e+00,512,64,512,0
native:cta,cdouble,512,64,512,C,native:cta,0.30277,0.30368,0.0082,902.2,0.950,0.00e+00,512,64,512,0
vendor,float,64,2048,512,N,vendor:auto,0.29313,0.29312,0.0005,930.5,0.979,0.00e+00,64,64,2048,0
native:direct,float,64,2048,512,N,native:direct,0.29271,0.29274,0.0009,931.8,0.981,0.00e+00,64,64,2048,0
vendor,double,64,2048,512,N,vendor:auto,0.58007,0.58067,0.0025,940.4,0.990,0.00e+00,64,64,2048,0
native:direct,double,64,2048,512,N,native:direct,0.57964,0.57969,0.0013,941.1,0.991,0.00e+00,64,64,2048,0
vendor,cfloat,64,2048,512,N,vendor:auto,0.57163,0.57177,0.0017,954.3,1.005,0.00e+00,64,64,2048,0
native:direct,cfloat,64,2048,512,N,native:direct,0.57962,0.57937,0.0016,941.2,0.991,0.00e+00,64,64,2048,0
vendor,cdouble,64,2048,512,N,vendor:auto,1.25214,1.25145,0.0044,871.3,0.917,0.00e+00,64,64,2048,0
native:direct,cdouble,64,2048,512,N,native:direct,1.15925,1.15859,0.0016,941.2,0.991,0.00e+00,64,64,2048,0
vendor,float,2048,64,512,T,vendor:auto,0.29349,0.29342,0.0008,929.4,0.978,0.00e+00,2048,64,2048,0
native:direct,float,2048,64,512,T,native:direct,1.16539,1.16650,0.0033,234.1,0.246,0.00e+00,2048,64,2048,0
native:cta,float,2048,64,512,T,native:cta,0.29222,0.29228,0.0010,933.4,0.983,0.00e+00,2048,64,2048,0
vendor,double,2048,64,512,T,vendor:auto,0.56260,0.56266,0.0007,969.6,1.021,0.00e+00,2048,64,2048,0
native:direct,double,2048,64,512,T,native:direct,2.36382,2.36318,0.0017,230.8,0.243,0.00e+00,2048,64,2048,0
native:cta,double,2048,64,512,T,native:cta,0.57908,0.57906,0.0010,942.0,0.992,0.00e+00,2048,64,2048,0
vendor,cfloat,2048,64,512,T,vendor:auto,0.57910,0.57933,0.0015,942.0,0.992,0.00e+00,2048,64,2048,0
native:direct,cfloat,2048,64,512,T,native:direct,2.30223,2.30352,0.0020,237.0,0.249,0.00e+00,2048,64,2048,0
native:cta,cfloat,2048,64,512,T,native:cta,0.57861,0.57856,0.0004,942.8,0.992,0.00e+00,2048,64,2048,0
vendor,cdouble,2048,64,512,T,vendor:auto,1.23364,1.23616,0.0057,884.4,0.931,0.00e+00,2048,64,2048,0
native:direct,cdouble,2048,64,512,T,native:direct,4.62215,4.62348,0.0020,236.0,0.248,0.00e+00,2048,64,2048,0
native:cta,cdouble,2048,64,512,T,native:cta,1.17061,1.16989,0.0043,932.0,0.981,0.00e+00,2048,64,2048,0
vendor,float,2048,64,512,C,vendor:auto,0.29341,0.29372,0.0034,929.6,0.979,0.00e+00,2048,64,2048,0
native:direct,float,2048,64,512,C,native:direct,1.14349,1.14304,0.0015,238.5,0.251,0.00e+00,2048,64,2048,0
native:cta,float,2048,64,512,C,native:cta,0.29218,0.29220,0.0008,933.5,0.983,0.00e+00,2048,64,2048,0
vendor,double,2048,64,512,C,vendor:auto,0.57013,0.57020,0.0006,956.8,1.007,0.00e+00,2048,64,2048,0
native:direct,double,2048,64,512,C,native:direct,2.35853,2.35644,0.0031,231.3,0.243,0.00e+00,2048,64,2048,0
native:cta,double,2048,64,512,C,native:cta,0.57889,0.57914,0.0012,942.4,0.992,0.00e+00,2048,64,2048,0
vendor,cfloat,2048,64,512,C,vendor:auto,0.58011,0.58109,0.0047,940.4,0.990,0.00e+00,2048,64,2048,0
native:direct,cfloat,2048,64,512,C,native:direct,2.27405,2.27385,0.0023,239.9,0.253,0.00e+00,2048,64,2048,0
native:cta,cfloat,2048,64,512,C,native:cta,0.57826,0.57831,0.0004,943.4,0.993,0.00e+00,2048,64,2048,0
vendor,cdouble,2048,64,512,C,vendor:auto,1.32595,1.33289,0.0216,822.8,0.866,0.00e+00,2048,64,2048,0
native:direct,cdouble,2048,64,512,C,native:direct,4.58894,4.59209,0.0021,237.8,0.250,0.00e+00,2048,64,2048,0
native:cta,cdouble,2048,64,512,C,native:cta,1.16983,1.17086,0.0026,932.7,0.982,0.00e+00,2048,64,2048,0
vendor,float,128,128,512,N,vendor:auto,0.01457,0.01460,0.0076,2339.0,2.462,0.00e+00,128,128,128,0
native:direct,float,128,128,512,N,native:direct,0.01256,0.01252,0.0076,2713.5,2.856,0.00e+00,128,128,128,0
vendor,double,128,128,512,N,vendor:auto,0.02466,0.02478,0.0116,2763.8,2.909,0.00e+00,128,128,128,0
native:direct,double,128,128,512,N,native:direct,0.01967,0.01965,0.0049,3465.4,3.648,0.00e+00,128,128,128,0
vendor,cfloat,128,128,512,N,vendor:auto,0.02151,0.02210,0.0497,3168.5,3.335,0.00e+00,128,128,128,0
native:direct,cfloat,128,128,512,N,native:direct,0.01922,0.01970,0.0728,3545.3,3.732,0.00e+00,128,128,128,0
vendor,cdouble,128,128,512,N,vendor:auto,0.17270,0.17273,0.0033,789.3,0.831,0.00e+00,128,128,128,0
native:direct,cdouble,128,128,512,N,native:direct,0.15125,0.15128,0.0007,901.3,0.949,0.00e+00,128,128,128,0
vendor,float,128,128,512,T,vendor:auto,0.01526,0.01527,0.0074,2232.6,2.350,0.00e+00,128,128,128,0
native:direct,float,128,128,512,T,native:direct,0.03038,0.03044,0.0050,1121.8,1.181,0.00e+00,128,128,128,0
native:cta,float,128,128,512,T,native:cta,0.01615,0.01616,0.0084,2110.1,2.221,0.00e+00,128,128,128,0
vendor,double,128,128,512,T,vendor:auto,0.02987,0.02990,0.0044,2281.9,2.402,0.00e+00,128,128,128,0
native:direct,double,128,128,512,T,native:direct,0.03522,0.03521,0.0037,1935.2,2.037,0.00e+00,128,128,128,0
native:cta,double,128,128,512,T,native:cta,0.05109,0.05117,0.0035,1334.0,1.404,0.00e+00,128,128,128,0
vendor,cfloat,128,128,512,T,vendor:auto,0.02225,0.02229,0.0055,3063.0,3.224,0.00e+00,128,128,128,0
native:direct,cfloat,128,128,512,T,native:direct,0.05567,0.05601,0.0153,1224.2,1.289,0.00e+00,128,128,128,0
native:cta,cfloat,128,128,512,T,native:cta,0.02094,0.02095,0.0058,3254.7,3.426,0.00e+00,128,128,128,0
vendor,cdouble,128,128,512,T,vendor:auto,0.15645,0.15640,0.0033,871.3,0.917,0.00e+00,128,128,128,0
native:direct,cdouble,128,128,512,T,native:direct,0.53699,0.53752,0.0032,253.8,0.267,0.00e+00,128,128,128,0
native:cta,cdouble,128,128,512,T,native:cta,0.15777,0.15778,0.0037,864.0,0.909,0.00e+00,128,128,128,0
vendor,float,128,128,512,C,vendor:auto,0.01503,0.01504,0.0077,2266.6,2.386,0.00e+00,128,128,128,0
native:direct,float,128,128,512,C,native:direct,0.03036,0.03037,0.0025,1122.7,1.182,0.00e+00,128,128,128,0
native:cta,float,128,128,512,C,native:cta,0.01612,0.01612,0.0048,2114.6,2.226,0.00e+00,128,128,128,0
vendor,double,128,128,512,C,vendor:auto,0.02979,0.02979,0.0058,2288.1,2.409,0.00e+00,128,128,128,0
native:direct,double,128,128,512,C,native:direct,0.03481,0.03485,0.0067,1957.8,2.061,0.00e+00,128,128,128,0
native:cta,double,128,128,512,C,native:cta,0.05098,0.05097,0.0031,1337.0,1.407,0.00e+00,128,128,128,0
vendor,cfloat,128,128,512,C,vendor:auto,0.02200,0.02202,0.0070,3098.3,3.261,0.00e+00,128,128,128,0
native:direct,cfloat,128,128,512,C,native:direct,0.05527,0.05534,0.0032,1233.2,1.298,0.00e+00,128,128,128,0
native:cta,cfloat,128,128,512,C,native:cta,0.02076,0.02080,0.0063,3283.1,3.456,0.00e+00,128,128,128,0
vendor,cdouble,128,128,512,C,vendor:auto,0.15945,0.15937,0.0022,854.9,0.900,0.00e+00,128,128,128,0
native:direct,cdouble,128,128,512,C,native:direct,0.53407,0.53330,0.0039,255.2,0.269,0.00e+00,128,128,128,0
native:cta,cdouble,128,128,512,C,native:cta,0.15725,0.15745,0.0028,866.9,0.913,0.00e+00,128,128,128,0
vendor,float,256,256,512,N,vendor:auto,0.15182,0.15195,0.0024,890.9,0.938,0.00e+00,256,256,256,0
native:direct,float,256,256,512,N,native:direct,0.14916,0.14922,0.0019,906.9,0.955,0.00e+00,256,256,256,0
vendor,double,256,256,512,N,vendor:auto,0.29615,0.29655,0.0051,913.5,0.962,0.00e+00,256,256,256,0
native:direct,double,256,256,512,N,native:direct,0.29167,0.29177,0.0016,927.5,0.976,0.00e+00,256,256,256,0
vendor,cfloat,256,256,512,N,vendor:auto,0.29353,0.29350,0.0010,921.7,0.970,0.00e+00,256,256,256,0
native:direct,cfloat,256,256,512,N,native:direct,0.29135,0.29143,0.0009,928.5,0.977,0.00e+00,256,256,256,0
vendor,cdouble,256,256,512,N,vendor:auto,0.58358,0.58364,0.0019,927.1,0.976,0.00e+00,256,256,256,0
native:direct,cdouble,256,256,512,N,native:direct,0.57739,0.57827,0.0030,937.1,0.986,0.00e+00,256,256,256,0
vendor,float,256,256,512,T,vendor:auto,0.15149,0.15153,0.0015,892.9,0.940,0.00e+00,256,256,256,0
native:direct,float,256,256,512,T,native:direct,0.49621,0.49683,0.0026,272.6,0.287,0.00e+00,256,256,256,0
native:cta,float,256,256,512,T,native:cta,0.14987,0.14987,0.0010,902.6,0.950,0.00e+00,256,256,256,0
vendor,double,256,256,512,T,vendor:auto,0.29456,0.29462,0.0014,918.4,0.967,0.00e+00,256,256,256,0
native:direct,double,256,256,512,T,native:direct,1.03110,1.03186,0.0024,262.4,0.276,0.00e+00,256,256,256,0
native:cta,double,256,256,512,T,native:cta,0.29421,0.29432,0.0014,919.5,0.968,0.00e+00,256,256,256,0
vendor,cfloat,256,256,512,T,vendor:auto,0.29380,0.29378,0.0007,920.8,0.969,0.00e+00,256,256,256,0
native:direct,cfloat,256,256,512,T,native:direct,1.03269,1.03260,0.0016,262.0,0.276,0.00e+00,256,256,256,0
native:cta,cfloat,256,256,512,T,native:cta,0.29338,0.29341,0.0005,922.1,0.971,0.00e+00,256,256,256,0
vendor,cdouble,256,256,512,T,vendor:auto,1.59261,1.58970,0.0060,339.7,0.358,0.00e+00,256,256,256,0
native:direct,cdouble,256,256,512,T,native:direct,2.14529,2.14518,0.0007,252.2,0.265,0.00e+00,256,256,256,0
native:cta,cdouble,256,256,512,T,native:cta,0.58661,0.58672,0.0013,922.4,0.971,0.00e+00,256,256,256,0
vendor,float,256,256,512,C,vendor:auto,0.15104,0.15110,0.0008,895.6,0.943,0.00e+00,256,256,256,0
native:direct,float,256,256,512,C,native:direct,0.49513,0.49529,0.0017,273.2,0.288,0.00e+00,256,256,256,0
native:cta,float,256,256,512,C,native:cta,0.14969,0.14978,0.0022,903.7,0.951,0.00e+00,256,256,256,0
vendor,double,256,256,512,C,vendor:auto,0.29482,0.29475,0.0008,917.6,0.966,0.00e+00,256,256,256,0
native:direct,double,256,256,512,C,native:direct,1.04497,1.04471,0.0036,258.9,0.273,0.00e+00,256,256,256,0
native:cta,double,256,256,512,C,native:cta,0.29429,0.29424,0.0008,919.3,0.968,0.00e+00,256,256,256,0
vendor,cfloat,256,256,512,C,vendor:auto,0.29381,0.29384,0.0009,920.8,0.969,0.00e+00,256,256,256,0
native:direct,cfloat,256,256,512,C,native:direct,1.02107,1.02070,0.0018,264.9,0.279,0.00e+00,256,256,256,0
native:cta,cfloat,256,256,512,C,native:cta,0.29340,0.29343,0.0008,922.1,0.971,0.00e+00,256,256,256,0
vendor,cdouble,256,256,512,C,vendor:auto,1.66365,1.66520,0.0069,325.2,0.342,0.00e+00,256,256,256,0
native:direct,cdouble,256,256,512,C,native:direct,2.14205,2.14092,0.0013,252.6,0.266,0.00e+00,256,256,256,0
native:cta,cdouble,256,256,512,C,native:cta,0.58740,0.58732,0.0009,921.1,0.970,0.00e+00,256,256,256,0
vendor,float,256,1024,512,N,vendor:auto,0.57490,0.57465,0.0018,938.4,0.988,0.00e+00,256,256,1024,0
native:direct,float,256,1024,512,N,native:direct,0.57098,0.57128,0.0012,944.9,0.995,0.00e+00,256,256,1024,0
vendor,double,256,1024,512,N,vendor:auto,1.13868,1.13939,0.0012,947.6,0.997,0.00e+00,256,256,1024,0
native:direct,double,256,1024,512,N,native:direct,1.13661,1.13708,0.0009,949.3,0.999,0.00e+00,256,256,1024,0
vendor,cfloat,256,1024,512,N,vendor:auto,1.13693,1.13677,0.0004,949.0,0.999,0.00e+00,256,256,1024,0
native:direct,cfloat,256,1024,512,N,native:direct,1.13667,1.13699,0.0010,949.2,0.999,0.00e+00,256,256,1024,0
vendor,cdouble,256,1024,512,N,vendor:auto,2.29133,2.28915,0.0033,941.8,0.991,0.00e+00,256,256,1024,0
native:direct,cdouble,256,1024,512,N,native:direct,2.26955,2.27075,0.0012,950.8,1.001,0.00e+00,256,256,1024,0
vendor,float,1024,256,512,T,vendor:auto,0.57500,0.57503,0.0007,938.2,0.988,0.00e+00,1024,256,1024,0
native:direct,float,1024,256,512,T,native:direct,2.15968,2.16040,0.0012,249.8,0.263,0.00e+00,1024,256,1024,0
native:cta,float,1024,256,512,T,native:cta,0.57354,0.57367,0.0012,940.6,0.990,0.00e+00,1024,256,1024,0
vendor,double,1024,256,512,T,vendor:auto,1.13516,1.13519,0.0004,950.5,1.001,0.00e+00,1024,256,1024,0
native:direct,double,1024,256,512,T,native:direct,4.32767,4.32750,0.0008,249.3,0.262,0.00e+00,1024,256,1024,0
native:cta,double,1024,256,512,T,native:cta,1.13941,1.13953,0.0004,947.0,0.997,0.00e+00,1024,256,1024,0
vendor,cfloat,1024,256,512,T,vendor:auto,1.13380,1.13398,0.0004,951.7,1.002,0.00e+00,1024,256,1024,0
native:direct,cfloat,1024,256,512,T,native:direct,4.36808,4.36806,0.0009,247.0,0.260,0.00e+00,1024,256,1024,0
native:cta,cfloat,1024,256,512,T,native:cta,1.13954,1.13960,0.0003,946.9,0.997,0.00e+00,1024,256,1024,0
vendor,cdouble,1024,256,512,T,vendor:auto,2.38945,2.38886,0.0021,903.1,0.951,0.00e+00,1024,256,1024,0
native:direct,cdouble,1024,256,512,T,native:direct,8.76214,8.76202,0.0006,246.3,0.259,0.00e+00,1024,256,1024,0
native:cta,cdouble,1024,256,512,T,native:cta,2.28452,2.28485,0.0018,944.6,0.994,0.00e+00,1024,256,1024,0
vendor,float,1024,256,512,C,vendor:auto,0.57475,0.57478,0.0006,938.6,0.988,0.00e+00,1024,256,1024,0
native:direct,float,1024,256,512,C,native:direct,2.15316,2.15237,0.0008,250.6,0.264,0.00e+00,1024,256,1024,0
native:cta,float,1024,256,512,C,native:cta,0.57330,0.57324,0.0005,941.0,0.991,0.00e+00,1024,256,1024,0
vendor,double,1024,256,512,C,vendor:auto,1.13508,1.13540,0.0012,950.6,1.001,0.00e+00,1024,256,1024,0
native:direct,double,1024,256,512,C,native:direct,4.33485,4.33445,0.0007,248.9,0.262,0.00e+00,1024,256,1024,0
native:cta,double,1024,256,512,C,native:cta,1.13921,1.13933,0.0003,947.1,0.997,0.00e+00,1024,256,1024,0
vendor,cfloat,1024,256,512,C,vendor:auto,1.13395,1.13414,0.0004,951.5,1.002,0.00e+00,1024,256,1024,0
native:direct,cfloat,1024,256,512,C,native:direct,4.35647,4.35419,0.0010,247.7,0.261,0.00e+00,1024,256,1024,0
native:cta,cfloat,1024,256,512,C,native:cta,1.13975,1.13958,0.0004,946.7,0.997,0.00e+00,1024,256,1024,0
vendor,cdouble,1024,256,512,C,vendor:auto,2.39043,2.38868,0.0019,902.8,0.950,0.00e+00,1024,256,1024,0
native:direct,cdouble,1024,256,512,C,native:direct,8.74879,8.75000,0.0007,246.7,0.260,0.00e+00,1024,256,1024,0
native:cta,cdouble,1024,256,512,C,native:cta,2.28513,2.28589,0.0012,944.4,0.994,0.00e+00,1024,256,1024,0
vendor,float,512,512,256,N,vendor:auto,0.29269,0.29282,0.0013,920.7,0.969,0.00e+00,512,512,512,0
native:direct,float,512,512,256,N,native:direct,0.29002,0.29002,0.0008,929.2,0.978,0.00e+00,512,512,512,0
vendor,double,512,512,256,N,vendor:auto,0.57509,0.57512,0.0007,937.2,0.987,0.00e+00,512,512,512,0
native:direct,double,512,512,256,N,native:direct,0.57234,0.57242,0.0010,941.7,0.991,0.00e+00,512,512,512,0
vendor,cfloat,512,512,256,N,vendor:auto,0.57269,0.57268,0.0002,941.1,0.991,0.00e+00,512,512,512,0
native:direct,cfloat,512,512,256,N,native:direct,0.57207,0.57211,0.0006,942.1,0.992,0.00e+00,512,512,512,0
vendor,cdouble,512,512,256,N,vendor:auto,1.14854,1.14940,0.0026,938.5,0.988,0.00e+00,512,512,512,0
native:direct,cdouble,512,512,256,N,native:direct,1.14178,1.14224,0.0017,944.1,0.994,0.00e+00,512,512,512,0
vendor,float,512,512,256,T,vendor:auto,0.29262,0.29269,0.0013,920.9,0.969,0.00e+00,512,512,512,0
native:direct,float,512,512,256,T,native:direct,1.02113,1.02180,0.0018,263.9,0.278,0.00e+00,512,512,512,0
native:cta,float,512,512,256,T,native:cta,0.29084,0.29082,0.0009,926.6,0.975,0.00e+00,512,512,512,0
vendor,double,512,512,256,T,vendor:auto,0.57637,0.57641,0.0004,935.1,0.984,0.00e+00,512,512,512,0
native:direct,double,512,512,256,T,native:direct,2.13161,2.13174,0.0009,252.8,0.266,0.00e+00,512,512,512,0
native:cta,double,512,512,256,T,native:cta,0.57499,0.57511,0.0004,937.3,0.987,0.00e+00,512,512,512,0
vendor,cfloat,512,512,256,T,vendor:auto,0.57591,0.57592,0.0008,935.9,0.985,0.00e+00,512,512,512,0
native:direct,cfloat,512,512,256,T,native:direct,2.15264,2.15211,0.0022,250.4,0.264,0.00e+00,512,512,512,0
native:cta,cfloat,512,512,256,T,native:cta,0.57493,0.57510,0.0010,937.5,0.987,0.00e+00,512,512,512,0
vendor,cdouble,512,512,256,T,vendor:auto,1.16790,1.16723,0.0026,923.0,0.972,0.00e+00,512,512,512,0
native:direct,cdouble,512,512,256,T,native:direct,4.35257,4.35242,0.0015,247.7,0.261,0.00e+00,512,512,512,0
native:cta,cdouble,512,512,256,T,native:cta,1.15128,1.15108,0.0010,936.3,0.986,0.00e+00,512,512,512,0
vendor,float,512,512,256,C,vendor:auto,0.29253,0.29259,0.0010,921.2,0.970,0.00e+00,512,512,512,0
native:direct,float,512,512,256,C,native:direct,1.02928,1.02898,0.0029,261.8,0.276,0.00e+00,512,512,512,0
native:cta,float,512,512,256,C,native:cta,0.29073,0.29076,0.0006,926.9,0.976,0.00e+00,512,512,512,0
vendor,double,512,512,256,C,vendor:auto,0.57609,0.57605,0.0004,935.6,0.985,0.00e+00,512,512,512,0
native:direct,double,512,512,256,C,native:direct,2.15087,2.15132,0.0015,250.6,0.264,0.00e+00,512,512,512,0
native:cta,double,512,512,256,C,native:cta,0.57533,0.57549,0.0009,936.8,0.986,0.00e+00,512,512,512,0
vendor,cfloat,512,512,256,C,vendor:auto,0.57615,0.57639,0.0013,935.5,0.985,0.00e+00,512,512,512,0
native:direct,cfloat,512,512,256,C,native:direct,2.14585,2.14686,0.0011,251.2,0.264,0.00e+00,512,512,512,0
native:cta,cfloat,512,512,256,C,native:cta,0.57489,0.57491,0.0004,937.5,0.987,0.00e+00,512,512,512,0
vendor,cdouble,512,512,256,C,vendor:auto,1.25040,1.25405,0.0066,862.1,0.907,0.00e+00,512,512,512,0
native:direct,cdouble,512,512,256,C,native:direct,4.34480,4.34451,0.0007,248.1,0.261,0.00e+00,512,512,512,0
native:cta,cdouble,512,512,256,C,native:cta,1.15151,1.15149,0.0014,936.1,0.985,0.00e+00,512,512,512,0
vendor,float,1024,128,512,N,vendor:auto,0.29258,0.29298,0.0038,925.5,0.974,0.00e+00,1024,1024,128,0
native:direct,float,1024,128,512,N,native:direct,0.29481,0.29489,0.0012,918.6,0.967,0.00e+00,1024,1024,128,0
vendor,double,1024,128,512,N,vendor:auto,0.58416,0.58420,0.0004,927.1,0.976,0.00e+00,1024,1024,128,0
native:direct,double,1024,128,512,N,native:direct,0.58232,0.58249,0.0016,930.1,0.979,0.00e+00,1024,1024,128,0
vendor,cfloat,1024,128,512,N,vendor:auto,0.58218,0.58230,0.0007,930.3,0.979,0.00e+00,1024,1024,128,0
native:direct,cfloat,1024,128,512,N,native:direct,0.58207,0.58215,0.0004,930.5,0.979,0.00e+00,1024,1024,128,0
vendor,cdouble,1024,128,512,N,vendor:auto,1.16103,1.16162,0.0010,932.9,0.982,0.00e+00,1024,1024,128,0
native:direct,cdouble,1024,128,512,N,native:direct,1.17046,1.16982,0.0047,925.4,0.974,0.00e+00,1024,1024,128,0
vendor,float,128,1024,512,T,vendor:auto,0.29605,0.29609,0.0010,914.7,0.963,0.00e+00,128,1024,128,0
native:direct,float,128,1024,512,T,native:direct,0.51677,0.51687,0.0023,524.0,0.552,0.00e+00,128,1024,128,0
native:cta,float,128,1024,512,T,native:cta,0.29378,0.29421,0.0045,921.8,0.970,0.00e+00,128,1024,128,0
vendor,double,128,1024,512,T,vendor:auto,0.58480,0.58484,0.0007,926.1,0.975,0.00e+00,128,1024,128,0
native:direct,double,128,1024,512,T,native:direct,2.06334,2.06274,0.0006,262.5,0.276,0.00e+00,128,1024,128,0
native:cta,double,128,1024,512,T,native:cta,0.58446,0.58461,0.0008,926.6,0.975,0.00e+00,128,1024,128,0
vendor,cfloat,128,1024,512,T,vendor:auto,0.58400,0.58415,0.0006,927.4,0.976,0.00e+00,128,1024,128,0
native:direct,cfloat,128,1024,512,T,native:direct,2.05747,2.05855,0.0071,263.2,0.277,0.00e+00,128,1024,128,0
native:cta,cfloat,128,1024,512,T,native:cta,0.58379,0.58384,0.0004,927.7,0.977,0.00e+00,128,1024,128,0
vendor,cdouble,128,1024,512,T,vendor:auto,3.07090,3.06972,0.0054,352.7,0.371,0.00e+00,128,1024,128,0
native:direct,cdouble,128,1024,512,T,native:direct,4.09025,4.09185,0.0030,264.8,0.279,0.00e+00,128,1024,128,0
native:cta,cdouble,128,1024,512,T,native:cta,1.16704,1.16717,0.0005,928.1,0.977,0.00e+00,128,1024,128,0
vendor,float,128,1024,512,C,vendor:auto,0.29452,0.29463,0.0010,919.4,0.968,0.00e+00,128,1024,128,0
native:direct,float,128,1024,512,C,native:direct,0.51595,0.51618,0.0015,524.8,0.552,0.00e+00,128,1024,128,0
native:cta,float,128,1024,512,C,native:cta,0.29349,0.29344,0.0007,922.7,0.971,0.00e+00,128,1024,128,0
vendor,double,128,1024,512,C,vendor:auto,0.58431,0.58421,0.0007,926.9,0.976,0.00e+00,128,1024,128,0
native:direct,double,128,1024,512,C,native:direct,2.06199,2.06230,0.0006,262.7,0.276,0.00e+00,128,1024,128,0
native:cta,double,128,1024,512,C,native:cta,0.58453,0.58454,0.0007,926.5,0.975,0.00e+00,128,1024,128,0
vendor,cfloat,128,1024,512,C,vendor:auto,0.58419,0.58428,0.0005,927.1,0.976,0.00e+00,128,1024,128,0
native:direct,cfloat,128,1024,512,C,native:direct,2.04812,2.04905,0.0070,264.4,0.278,0.00e+00,128,1024,128,0
native:cta,cfloat,128,1024,512,C,native:cta,0.58384,0.58384,0.0004,927.6,0.976,0.00e+00,128,1024,128,0
vendor,cdouble,128,1024,512,C,vendor:auto,3.29971,3.30272,0.0081,328.3,0.346,0.00e+00,128,1024,128,0
native:direct,cdouble,128,1024,512,C,native:direct,4.09007,4.08867,0.0079,264.8,0.279,0.00e+00,128,1024,128,0
native:cta,cdouble,128,1024,512,C,native:cta,1.16763,1.16753,0.0008,927.7,0.977,0.00e+00,128,1024,128,0
vendor,float,1024,1024,128,N,vendor:auto,0.57355,0.57382,0.0015,937.9,0.987,0.00e+00,1024,1024,1024,0
native:direct,float,1024,1024,128,N,native:direct,0.56986,0.56990,0.0006,943.9,0.994,0.00e+00,1024,1024,1024,0
vendor,double,1024,1024,128,N,vendor:auto,1.13622,1.13916,0.0048,946.9,0.997,0.00e+00,1024,1024,1024,0
native:direct,double,1024,1024,128,N,native:direct,1.13537,1.13545,0.0008,947.6,0.997,0.00e+00,1024,1024,1024,0
