arm,type,m,n,batch,transA,route,median_ms,mean_ms,rel_sd,GBs,frac_of_950,relerr,ld,out_len,red_len,foreign
native:direct,float,1024,1024,128,N,native:direct,0.57105,0.57098,0.0006,942.0,0.992,0.00e+00,1024,1024,1024,0
vendor,double,1024,1024,128,N,vendor:auto,1.13633,1.13665,0.0012,946.8,0.997,0.00e+00,1024,1024,1024,0
native:direct,double,1024,1024,128,N,native:direct,1.13458,1.13503,0.0014,948.2,0.998,0.00e+00,1024,1024,1024,0
vendor,cfloat,1024,1024,128,N,vendor:auto,1.13434,1.13428,0.0006,948.4,0.998,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,N,native:direct,1.13371,1.13385,0.0009,949.0,0.999,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,N,vendor:auto,2.27563,2.27665,0.0025,945.5,0.995,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,N,native:direct,2.27325,2.28093,0.0091,946.5,0.996,0.00e+00,1024,1024,1024,0
vendor,float,1024,1024,128,T,vendor:auto,0.57578,0.57595,0.0008,934.2,0.983,0.00e+00,1024,1024,1024,0
native:direct,float,1024,1024,128,T,native:direct,2.14611,2.14613,0.0007,250.6,0.264,0.00e+00,1024,1024,1024,0
native:cta,float,1024,1024,128,T,native:cta,0.57163,0.57154,0.0003,941.0,0.991,0.00e+00,1024,1024,1024,0
vendor,double,1024,1024,128,T,vendor:auto,1.13749,1.13742,0.0004,945.8,0.996,0.00e+00,1024,1024,1024,0
native:direct,double,1024,1024,128,T,native:direct,4.30808,4.30739,0.0009,249.7,0.263,0.00e+00,1024,1024,1024,0
native:cta,double,1024,1024,128,T,native:cta,1.13597,1.13595,0.0003,947.1,0.997,0.00e+00,1024,1024,1024,0
vendor,cfloat,1024,1024,128,T,vendor:auto,1.13658,1.13655,0.0003,946.6,0.996,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,T,native:direct,4.34302,4.34465,0.0010,247.7,0.261,0.00e+00,1024,1024,1024,0
native:cta,cfloat,1024,1024,128,T,native:cta,1.13665,1.13679,0.0005,946.5,0.996,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,T,vendor:auto,2.31574,2.31562,0.0022,929.2,0.978,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,T,native:direct,8.73071,8.73156,0.0012,246.4,0.259,0.00e+00,1024,1024,1024,0
native:cta,cdouble,1024,1024,128,T,native:cta,2.27764,2.27730,0.0011,944.7,0.994,0.00e+00,1024,1024,1024,0
vendor,float,1024,1024,128,C,vendor:auto,0.57466,0.57467,0.0007,936.1,0.985,0.00e+00,1024,1024,1024,0
native:direct,float,1024,1024,128,C,native:direct,2.15816,2.15701,0.0022,249.2,0.262,0.00e+00,1024,1024,1024,0
native:cta,float,1024,1024,128,C,native:cta,0.57174,0.57199,0.0015,940.9,0.990,0.00e+00,1024,1024,1024,0
vendor,double,1024,1024,128,C,vendor:auto,1.12742,1.12746,0.0002,954.2,1.004,0.00e+00,1024,1024,1024,0
native:direct,double,1024,1024,128,C,native:direct,4.32760,4.32971,0.0010,248.6,0.262,0.00e+00,1024,1024,1024,0
native:cta,double,1024,1024,128,C,native:cta,1.13698,1.13701,0.0004,946.2,0.996,0.00e+00,1024,1024,1024,0
vendor,cfloat,1024,1024,128,C,vendor:auto,1.13689,1.13689,0.0003,946.3,0.996,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,C,native:direct,4.42432,4.42601,0.0023,243.2,0.256,0.00e+00,1024,1024,1024,0
native:cta,cfloat,1024,1024,128,C,native:cta,1.13613,1.13610,0.0002,946.9,0.997,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,C,vendor:auto,2.52092,2.51780,0.0060,853.5,0.898,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,C,native:direct,8.71498,8.71511,0.0009,246.9,0.260,0.00e+00,1024,1024,1024,0
native:cta,cdouble,1024,1024,128,C,native:cta,2.27771,2.27803,0.0008,944.7,0.994,0.00e+00,1024,1024,1024,0
vendor,float,2048,64,512,N,vendor:auto,0.30044,0.30044,0.0009,907.9,0.956,0.00e+00,2048,2048,64,0
native:direct,float,2048,64,512,N,native:direct,0.29943,0.29938,0.0012,910.9,0.959,0.00e+00,2048,2048,64,0
vendor,double,2048,64,512,N,vendor:auto,0.59250,0.59244,0.0005,920.7,0.969,0.00e+00,2048,2048,64,0
native:direct,double,2048,64,512,N,native:direct,0.59063,0.59069,0.0006,923.6,0.972,0.00e+00,2048,2048,64,0
vendor,cfloat,2048,64,512,N,vendor:auto,0.59113,0.59116,0.0003,922.8,0.971,0.00e+00,2048,2048,64,0
native:direct,cfloat,2048,64,512,N,native:direct,0.59093,0.59111,0.0008,923.2,0.972,0.00e+00,2048,2048,64,0
vendor,cdouble,2048,64,512,N,vendor:auto,1.17903,1.17883,0.0007,925.4,0.974,0.00e+00,2048,2048,64,0
native:direct,cdouble,2048,64,512,N,native:direct,1.17465,1.17671,0.0032,928.8,0.978,0.00e+00,2048,2048,64,0
vendor,float,64,2048,512,T,vendor:auto,0.29969,0.29979,0.0012,910.1,0.958,0.00e+00,64,2048,64,0
native:direct,float,64,2048,512,T,native:direct,0.48488,0.48495,0.0019,562.5,0.592,0.00e+00,64,2048,64,0
native:cta,float,64,2048,512,T,native:cta,0.29884,0.29826,0.0079,912.7,0.961,0.00e+00,64,2048,64,0
vendor,double,64,2048,512,T,vendor:auto,0.59332,0.59347,0.0008,919.4,0.968,0.00e+00,64,2048,64,0
native:direct,double,64,2048,512,T,native:direct,1.06195,1.06202,0.0010,513.7,0.541,0.00e+00,64,2048,64,0
native:cta,double,64,2048,512,T,native:cta,0.58663,0.58645,0.0017,929.9,0.979,0.00e+00,64,2048,64,0
vendor,cfloat,64,2048,512,T,vendor:auto,0.59149,0.59163,0.0011,922.3,0.971,0.00e+00,64,2048,64,0
native:direct,cfloat,64,2048,512,T,native:direct,1.04223,1.04219,0.0028,523.4,0.551,0.00e+00,64,2048,64,0
native:cta,cfloat,64,2048,512,T,native:cta,0.58954,0.58923,0.0013,925.3,0.974,0.00e+00,64,2048,64,0
vendor,cdouble,64,2048,512,T,vendor:auto,2.89187,2.89611,0.0185,377.3,0.397,0.00e+00,64,2048,64,0
native:direct,cdouble,64,2048,512,T,native:direct,4.14916,4.14921,0.0005,263.0,0.277,0.00e+00,64,2048,64,0
native:cta,cdouble,64,2048,512,T,native:cta,1.54717,1.54727,0.0004,705.2,0.742,0.00e+00,64,2048,64,0
vendor,float,64,2048,512,C,vendor:auto,0.29330,0.29327,0.0009,930.0,0.979,0.00e+00,64,2048,64,0
native:direct,float,64,2048,512,C,native:direct,0.48410,0.48411,0.0040,563.4,0.593,0.00e+00,64,2048,64,0
native:cta,float,64,2048,512,C,native:cta,0.29425,0.29437,0.0011,927.0,0.976,0.00e+00,64,2048,64,0
vendor,double,64,2048,512,C,vendor:auto,0.59210,0.59208,0.0004,921.3,0.970,0.00e+00,64,2048,64,0
native:direct,double,64,2048,512,C,native:direct,1.06221,1.06193,0.0013,513.6,0.541,0.00e+00,64,2048,64,0
native:cta,double,64,2048,512,C,native:cta,0.58598,0.58661,0.0022,931.0,0.980,0.00e+00,64,2048,64,0
vendor,cfloat,64,2048,512,C,vendor:auto,0.59162,0.59165,0.0004,922.1,0.971,0.00e+00,64,2048,64,0
native:direct,cfloat,64,2048,512,C,native:direct,1.04342,1.04338,0.0040,522.8,0.550,0.00e+00,64,2048,64,0
native:cta,cfloat,64,2048,512,C,native:cta,0.58990,0.59014,0.0010,924.8,0.973,0.00e+00,64,2048,64,0
vendor,cdouble,64,2048,512,C,vendor:auto,3.08171,3.06073,0.0144,354.0,0.373,0.00e+00,64,2048,64,0
native:direct,cdouble,64,2048,512,C,native:direct,4.14803,4.14861,0.0007,263.0,0.277,0.00e+00,64,2048,64,0
native:cta,cdouble,64,2048,512,C,native:cta,1.54777,1.54788,0.0006,704.9,0.742,0.00e+00,64,2048,64,0
