arm,type,m,n,batch,transA,route,median_ms,mean_ms,rel_sd,GBs,frac_of_950,relerr,ld,out_len,red_len,foreign
vendor,cfloat,1024,1024,128,N,vendor:auto,1.13475,1.13530,0.0014,948.1,0.998,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,N,native:direct,1.13387,1.13389,0.0010,948.8,0.999,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,N,vendor:auto,2.28010,2.28576,0.0080,943.7,0.993,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,N,native:direct,2.27214,2.27100,0.0021,947.0,0.997,0.00e+00,1024,1024,1024,0
vendor,float,1024,1024,128,T,vendor:auto,0.57542,0.57553,0.0008,934.8,0.984,0.00e+00,1024,1024,1024,0
native:direct,float,1024,1024,128,T,native:direct,2.15711,2.15845,0.0015,249.4,0.262,0.00e+00,1024,1024,1024,0
native:cta,float,1024,1024,128,T,native:cta,0.57198,0.57206,0.0007,940.5,0.990,0.00e+00,1024,1024,1024,0
vendor,double,1024,1024,128,T,vendor:auto,1.13752,1.13761,0.0004,945.8,0.996,0.00e+00,1024,1024,1024,0
native:direct,double,1024,1024,128,T,native:direct,4.32772,4.32560,0.0011,248.6,0.262,0.00e+00,1024,1024,1024,0
native:cta,double,1024,1024,128,T,native:cta,1.13725,1.13720,0.0005,946.0,0.996,0.00e+00,1024,1024,1024,0
vendor,cfloat,1024,1024,128,T,vendor:auto,1.13773,1.13792,0.0006,945.6,0.995,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,T,native:direct,4.36788,4.36831,0.0011,246.3,0.259,0.00e+00,1024,1024,1024,0
native:cta,cfloat,1024,1024,128,T,native:cta,1.13792,1.14009,0.0059,945.4,0.995,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,T,vendor:auto,2.31544,2.31672,0.0043,929.3,0.978,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,T,native:direct,8.74387,8.74504,0.0011,246.1,0.259,0.00e+00,1024,1024,1024,0
native:cta,cdouble,1024,1024,128,T,native:cta,2.27860,2.27762,0.0010,944.3,0.994,0.00e+00,1024,1024,1024,0
vendor,float,1024,1024,128,C,vendor:auto,0.57451,0.57460,0.0005,936.3,0.986,0.00e+00,1024,1024,1024,0
native:direct,float,1024,1024,128,C,native:direct,2.15001,2.16001,0.0113,250.2,0.263,0.00e+00,1024,1024,1024,0
native:cta,float,1024,1024,128,C,native:cta,0.57193,0.57224,0.0013,940.5,0.990,0.00e+00,1024,1024,1024,0
vendor,double,1024,1024,128,C,vendor:auto,1.13754,1.13755,0.0003,945.8,0.996,0.00e+00,1024,1024,1024,0
native:direct,double,1024,1024,128,C,native:direct,4.31623,4.31561,0.0008,249.3,0.262,0.00e+00,1024,1024,1024,0
native:cta,double,1024,1024,128,C,native:cta,1.13599,1.13604,0.0004,947.1,0.997,0.00e+00,1024,1024,1024,0
vendor,cfloat,1024,1024,128,C,vendor:auto,1.13664,1.13732,0.0017,946.5,0.996,0.00e+00,1024,1024,1024,0
native:direct,cfloat,1024,1024,128,C,native:direct,4.37165,4.37019,0.0018,246.1,0.259,0.00e+00,1024,1024,1024,0
native:cta,cfloat,1024,1024,128,C,native:cta,1.13608,1.13633,0.0005,947.0,0.997,0.00e+00,1024,1024,1024,0
vendor,cdouble,1024,1024,128,C,vendor:auto,2.49838,2.49819,0.0061,861.2,0.907,0.00e+00,1024,1024,1024,0
native:direct,cdouble,1024,1024,128,C,native:direct,8.71522,8.71874,0.0011,246.9,0.260,0.00e+00,1024,1024,1024,0
native:cta,cdouble,1024,1024,128,C,native:cta,2.27729,2.27746,0.0009,944.8,0.995,0.00e+00,1024,1024,1024,0
vendor,float,2048,64,512,N,vendor:auto,0.30135,0.30180,0.0048,905.1,0.953,0.00e+00,2048,2048,64,0
native:direct,float,2048,64,512,N,native:direct,0.29881,0.29892,0.0008,912.8,0.961,0.00e+00,2048,2048,64,0
vendor,double,2048,64,512,N,vendor:auto,0.59214,0.59228,0.0005,921.3,0.970,0.00e+00,2048,2048,64,0
native:direct,double,2048,64,512,N,native:direct,0.59012,0.59027,0.0011,924.4,0.973,0.00e+00,2048,2048,64,0
vendor,cfloat,2048,64,512,N,vendor:auto,0.59102,0.59104,0.0005,923.0,0.972,0.00e+00,2048,2048,64,0
native:direct,cfloat,2048,64,512,N,native:direct,0.59125,0.59124,0.0005,922.7,0.971,0.00e+00,2048,2048,64,0
vendor,cdouble,2048,64,512,N,vendor:auto,1.17811,1.17809,0.0006,926.1,0.975,0.00e+00,2048,2048,64,0
native:direct,cdouble,2048,64,512,N,native:direct,1.17563,1.17615,0.0015,928.0,0.977,0.00e+00,2048,2048,64,0
vendor,float,64,2048,512,T,vendor:auto,0.29879,0.29874,0.0015,912.9,0.961,0.00e+00,64,2048,64,0
native:direct,float,64,2048,512,T,native:direct,0.48416,0.48446,0.0023,563.4,0.593,0.00e+00,64,2048,64,0
native:cta,float,64,2048,512,T,native:cta,0.29393,0.29391,0.0004,928.0,0.977,0.00e+00,64,2048,64,0
vendor,double,64,2048,512,T,vendor:auto,0.59201,0.59201,0.0004,921.5,0.970,0.00e+00,64,2048,64,0
native:direct,double,64,2048,512,T,native:direct,1.06254,1.06274,0.0016,513.4,0.540,0.00e+00,64,2048,64,0
native:cta,double,64,2048,512,T,native:cta,0.58521,0.58519,0.0021,932.2,0.981,0.00e+00,64,2048,64,0
vendor,cfloat,64,2048,512,T,vendor:auto,0.59155,0.59149,0.0003,922.2,0.971,0.00e+00,64,2048,64,0
native:direct,cfloat,64,2048,512,T,native:direct,1.04881,1.04800,0.0034,520.1,0.548,0.00e+00,64,2048,64,0
native:cta,cfloat,64,2048,512,T,native:cta,0.58899,0.58892,0.0011,926.2,0.975,0.00e+00,64,2048,64,0
vendor,cdouble,64,2048,512,T,vendor:auto,2.84941,2.86125,0.0162,382.9,0.403,0.00e+00,64,2048,64,0
native:direct,cdouble,64,2048,512,T,native:direct,4.14669,4.14536,0.0024,263.1,0.277,0.00e+00,64,2048,64,0
native:cta,cdouble,64,2048,512,T,native:cta,1.54712,1.54727,0.0003,705.2,0.742,0.00e+00,64,2048,64,0
vendor,float,64,2048,512,C,vendor:auto,0.29823,0.29821,0.0015,914.6,0.963,0.00e+00,64,2048,64,0
native:direct,float,64,2048,512,C,native:direct,0.48434,0.48396,0.0021,563.2,0.593,0.00e+00,64,2048,64,0
native:cta,float,64,2048,512,C,native:cta,0.29401,0.29397,0.0008,927.7,0.977,0.00e+00,64,2048,64,0
vendor,double,64,2048,512,C,vendor:auto,0.59221,0.59230,0.0004,921.2,0.970,0.00e+00,64,2048,64,0
native:direct,double,64,2048,512,C,native:direct,1.06326,1.06328,0.0013,513.1,0.540,0.00e+00,64,2048,64,0
native:cta,double,64,2048,512,C,native:cta,0.58655,0.58657,0.0020,930.1,0.979,0.00e+00,64,2048,64,0
vendor,cfloat,64,2048,512,C,vendor:auto,0.59150,0.59164,0.0007,922.3,0.971,0.00e+00,64,2048,64,0
native:direct,cfloat,64,2048,512,C,native:direct,1.04589,1.04648,0.0027,521.6,0.549,0.00e+00,64,2048,64,0
native:cta,cfloat,64,2048,512,C,native:cta,0.58900,0.58896,0.0010,926.2,0.975,0.00e+00,64,2048,64,0
vendor,cdouble,64,2048,512,C,vendor:auto,3.04459,3.04816,0.0132,358.4,0.377,0.00e+00,64,2048,64,0
native:direct,cdouble,64,2048,512,C,native:direct,4.14677,4.14596,0.0008,263.1,0.277,0.00e+00,64,2048,64,0
native:cta,cdouble,64,2048,512,C,native:cta,1.54751,1.54723,0.0004,705.0,0.742,0.00e+00,64,2048,64,0
