2640 MHz, 70
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      12      32      0       0       1       0       100         0.074419    2.4924e-05  1.0758e+05  338.16      200.79      2.3256      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      12      128     0       0       1       0       100         0.15019     0.00099772  1.0758e+05  670.23      397.95      1.1734      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      12      512     0       0       1       0       100         0.66209     0.0022567   1.0758e+05  608.16      361.10      1.2931      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      25      8       0       0       1       0       100         0.043628    4.5671e-05  2.2318e+05  300.43      124.68      5.4534      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      25      32      0       0       1       0       100         0.078788    0.00021681  2.2318e+05  665.44      276.16      2.4621      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      25      128     0       0       1       0       100         0.34201     0.0018454   2.2318e+05  613.19      254.48      2.6719      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      25      512     0       0       1       0       100         1.3609      0.0048403   2.2318e+05  616.39      255.80      2.6581      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      50      8       0       0       1       0       100         0.079845    0.00021380  4.4688e+05  328.31      109.17      9.9807      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      50      32      0       0       1       0       100         0.17802     0.00072737  4.4688e+05  589.02      195.85      5.5631      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      50      128     0       0       1       0       100         0.73342     0.0013875   4.4688e+05  571.88      190.15      5.7298      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m2048    16      50      512     0       0       1       0       100         2.9595      0.0071360   4.4688e+05  566.89      188.49      5.7803      32768       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      12      8       0       0       1       0       100         0.065156    0.00011746  2.1262e+05  193.12      114.67      8.1445      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      12      32      0       0       1       0       100         0.15680     0.00045132  2.1262e+05  320.98      190.58      4.9002      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      12      128     0       0       1       0       100         0.67993     0.0012042   2.1262e+05  296.10      175.81      5.3119      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      12      512     0       0       1       0       100         2.7568      0.0066482   2.1262e+05  292.12      173.45      5.3843      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      25      8       0       0       1       0       100         0.12311     0.0013326   4.4286e+05  212.93      88.365      15.389      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      25      32      0       0       1       0       100         0.34631     0.0013054   4.4286e+05  302.79      125.66      10.822      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      25      128     0       0       1       0       100         1.4590      0.0052258   4.4286e+05  287.47      119.30      11.399      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      25      512     0       0       1       0       69          5.8462      0.0087950   4.4286e+05  286.98      119.10      11.418      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      50      8       0       0       1       0       100         0.17269     0.0010217   8.8738e+05  303.60      100.95      21.586      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      50      32      0       0       1       0       100         0.74122     0.0015383   8.8738e+05  282.93      94.075      23.163      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      50      128     0       0       1       0       100         3.0387      0.0056682   8.8738e+05  276.06      91.789      23.740      65536       16          
[1m(BM_SPMM_Grid<float, batchlas::Backend::CUDA>)    [0m4096    16      50      512     0       0       1       0       34          12.118      0.011377    8.8738e+05  276.89      92.067      23.668      65536       16          
2775 MHz, 61
