2775 MHz, 52
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      50      32      0       0       1       0       100         0.36715     0.00026597  2.2244e+05  142.80      88.894      11.473      16384       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      50      128     0       0       1       0       100         1.4311      0.0059692   2.2244e+05  146.54      91.221      11.181      16384       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m1024    16      50      512     0       0       1       0       70          5.7440      0.0017228   2.2244e+05  146.04      90.911      11.219      16384       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m2048    16      12      8       0       0       1       0       100         0.062129    4.1943e-05  1.0758e+05  101.26      102.32      7.7661      32768       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m2048    16      12      32      0       0       1       0       100         0.19814     0.00017961  1.0758e+05  127.01      128.33      6.1920      32768       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m2048    16      12      128     0       0       1       0       100         0.74431     0.00018917  1.0758e+05  135.24      136.65      5.8149      32768       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m2048    16      12      512     0       0       1       0       100         2.9878      0.00095851  1.0758e+05  134.77      136.17      5.8355      32768       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m2048    16      25      8       0       0       1       0       100         0.10831     0.00019477  2.2318e+05  121.02      90.159      13.538      32768       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m2048    16      25      32      0       0       1       0       100         0.37870     0.00023054  2.2318e+05  138.45      103.14      11.834      32768       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m2048    16      25      128     0       0       1       0       100         1.4723      0.00087482  2.2318e+05  142.44      106.12      11.502      32768       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m2048    16      25      512     0       0       1       0       68          5.9249      0.0010602   2.2318e+05  141.58      105.48      11.572      32768       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m2048    16      50      8       0       0       1       0       100         0.19369     0.00018451  4.4688e+05  135.34      84.251      24.211      32768       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m2048    16      50      32      0       0       1       0       100         0.72137     0.00023060  4.4688e+05  145.36      90.486      22.543      32768       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m2048    16      50      128     0       0       1       0       100         2.8915      0.00091087  4.4688e+05  145.06      90.299      22.589      32768       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m2048    16      50      512     0       0       1       0       35          11.550      0.0016866   4.4688e+05  145.25      90.420      22.559      32768       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m4096    16      12      8       0       0       1       0       100         0.11067     0.00016242  2.1262e+05  113.69      114.88      13.834      65536       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m4096    16      12      32      0       0       1       0       100         0.38333     0.00021455  2.1262e+05  131.30      132.67      11.979      65536       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m4096    16      12      128     0       0       1       0       100         1.4867      0.00095094  2.1262e+05  135.42      136.83      11.615      65536       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m4096    16      12      512     0       0       1       0       67          5.9708      0.0012801   2.1262e+05  134.87      136.28      11.662      65536       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m4096    16      25      8       0       0       1       0       100         0.20038     0.00021865  4.4286e+05  130.82      97.462      25.048      65536       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m4096    16      25      32      0       0       1       0       100         0.74367     0.00023508  4.4286e+05  141.00      105.05      23.240      65536       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m4096    16      25      128     0       0       1       0       100         2.9776      0.0030912   4.4286e+05  140.86      104.94      23.262      65536       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m4096    16      25      512     0       0       1       0       34          11.891      0.0017582   4.4286e+05  141.09      105.11      23.225      65536       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m4096    16      50      8       0       0       1       0       100         0.37402     0.00017878  8.8738e+05  140.18      87.260      46.752      65536       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m4096    16      50      32      0       0       1       0       100         1.4458      0.00079619  8.8738e+05  145.05      90.295      45.181      65536       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m4096    16      50      128     0       0       1       0       69          5.8138      0.0012835   8.8738e+05  144.29      89.819      45.420      65536       16          
[1m(BM_SPMM_Grid<double, batchlas::Backend::CUDA>)   [0m4096    16      50      512     0       0       1       0       20          23.221      0.0022940   8.8738e+05  144.50      89.951      45.354      65536       16          
2760 MHz, 58
