op,type,n,nrhs,batch,med_ms,mean_ms,relsd,GFLOPs,resid,ws,route,extra,ntpiv,extra2,flag
getri,float,2048,1,64,1557.9902,1557.9910,0.0000,470.48,1.043e-06,512,vendor:auto|vendor:auto,1.087e-06,2039,0.0e+00,ok
getri,cdouble,32,1,512,0.2346,0.2346,0.0010,95.37,5.993e-16,2048,vendor:auto|vendor:auto,6.684e-16,29,0.0e+00,ok
getri,cdouble,32,1,1024,0.4462,0.4463,0.0004,100.27,5.397e-16,4096,vendor:auto|vendor:auto,6.684e-16,29,0.0e+00,ok
getri,cdouble,32,1,2048,0.8619,0.8619,0.0000,103.82,6.795e-16,8192,vendor:auto|vendor:auto,6.781e-16,29,0.0e+00,ok
getri,cdouble,32,1,4096,1.6884,1.6885,0.0001,105.99,1.316e-15,16384,vendor:auto|vendor:auto,6.729e-16,28,0.0e+00,ok
getri,cdouble,32,1,8192,3.3437,3.3437,0.0001,107.04,9.077e-16,32768,vendor:auto|vendor:auto,1.422e-15,29,0.0e+00,ok
getri,cdouble,32,1,16384,6.6510,6.6511,0.0001,107.63,9.072e-16,65536,vendor:auto|vendor:auto,6.684e-16,29,0.0e+00,ok
getri,cdouble,64,1,512,1.3050,1.3048,0.0007,137.13,8.954e-16,2048,vendor:auto|vendor:auto,9.777e-16,59,0.0e+00,ok
getri,cdouble,64,1,1024,2.5913,2.5915,0.0002,138.12,9.110e-16,4096,vendor:auto|vendor:auto,9.777e-16,60,0.0e+00,ok
getri,cdouble,64,1,2048,5.1121,5.1111,0.0004,140.03,9.269e-16,8192,vendor:auto|vendor:auto,9.777e-16,55,0.0e+00,ok
getri,cdouble,64,1,4096,10.1020,10.0993,0.0004,141.72,7.455e-16,16384,vendor:auto|vendor:auto,9.777e-16,60,0.0e+00,ok
getri,cdouble,64,1,8192,20.0722,20.0725,0.0001,142.65,7.216e-16,32768,vendor:auto|vendor:auto,1.153e-15,58,0.0e+00,ok
getri,cdouble,64,1,16384,40.0806,40.0813,0.0006,142.88,1.079e-15,65536,vendor:auto|vendor:auto,9.777e-16,59,0.0e+00,ok
getri,cdouble,128,1,256,4.3461,4.3470,0.0004,164.71,1.140e-15,1024,vendor:auto|vendor:auto,1.485e-15,119,0.0e+00,ok
getri,cdouble,128,1,512,8.8004,8.8012,0.0002,162.68,1.124e-15,2048,vendor:auto|vendor:auto,1.485e-15,116,0.0e+00,ok
getri,cdouble,128,1,1024,17.2385,17.2411,0.0003,166.10,9.603e-16,4096,vendor:auto|vendor:auto,1.485e-15,124,0.0e+00,ok
getri,cdouble,128,1,2048,34.0391,34.0199,0.0012,168.24,1.054e-15,8192,vendor:auto|vendor:auto,1.485e-15,125,0.0e+00,ok
getri,cdouble,128,1,4096,67.5231,67.5236,0.0000,169.62,1.779e-15,16384,vendor:auto|vendor:auto,1.485e-15,124,0.0e+00,ok
getri,cdouble,128,1,8192,134.4141,134.4980,0.0009,170.42,1.383e-15,32768,vendor:auto|vendor:auto,1.485e-15,122,0.0e+00,ok
getri,cdouble,256,1,128,17.6286,17.6330,0.0007,162.42,1.941e-15,512,vendor:auto|vendor:auto,1.579e-15,246,0.0e+00,ok
getri,cdouble,256,1,256,31.2364,31.2340,0.0001,183.33,1.678e-15,1024,vendor:auto|vendor:auto,2.084e-15,251,0.0e+00,ok
getri,cdouble,256,1,512,62.0607,62.0628,0.0001,184.55,2.324e-15,2048,vendor:auto|vendor:auto,1.579e-15,251,0.0e+00,ok
getri,cdouble,256,1,1024,123.2262,123.2212,0.0001,185.89,2.202e-15,4096,vendor:auto|vendor:auto,1.956e-15,249,0.0e+00,ok
getri,cdouble,256,1,2048,244.3845,244.3841,0.0000,187.46,2.211e-15,8192,vendor:auto|vendor:auto,1.579e-15,250,0.0e+00,ok
getri,cdouble,256,1,4096,486.4469,486.4580,0.0000,188.36,2.065e-15,16384,vendor:auto|vendor:auto,2.437e-15,245,0.0e+00,ok
getri,cdouble,512,1,64,128.0874,128.0966,0.0002,89.42,2.021e-15,512,vendor:auto|vendor:auto,2.955e-15,508,0.0e+00,ok
getri,cdouble,512,1,128,129.5402,129.5403,0.0002,176.83,2.697e-15,512,vendor:auto|vendor:auto,2.955e-15,503,0.0e+00,ok
getri,cdouble,512,1,256,233.8217,233.8070,0.0001,195.93,2.025e-15,1024,vendor:auto|vendor:auto,2.955e-15,504,0.0e+00,ok
getri,cdouble,512,1,512,467.0836,467.2322,0.0005,196.17,2.682e-15,2048,vendor:auto|vendor:auto,2.955e-15,505,0.0e+00,ok
getri,cdouble,512,1,1024,930.1779,929.9049,0.0005,197.01,2.358e-15,4096,vendor:auto|vendor:auto,2.955e-15,504,0.0e+00,ok
getri,cdouble,1024,1,16,976.7137,976.6990,0.0000,23.45,3.278e-15,512,vendor:auto|vendor:auto,3.472e-15,1016,0.0e+00,ok
getri,cdouble,1024,1,32,980.0943,980.0927,0.0001,46.74,3.470e-15,512,vendor:auto|vendor:auto,3.472e-15,1012,0.0e+00,ok
getri,cdouble,1024,1,64,983.9424,983.9294,0.0000,93.12,3.628e-15,512,vendor:auto|vendor:auto,3.472e-15,1012,0.0e+00,ok
getri,cdouble,1024,1,128,1008.0582,1007.6068,0.0007,181.79,3.460e-15,512,vendor:auto|vendor:auto,4.409e-15,1019,0.0e+00,ok
getri,cdouble,1024,1,256,1816.3199,1816.3009,0.0001,201.78,2.935e-15,1024,vendor:auto|vendor:auto,3.472e-15,1014,0.0e+00,ok
getri,cdouble,2048,1,4,7647.9562,7648.0746,0.0000,5.99,5.690e-15,512,vendor:auto|vendor:auto,4.885e-15,2036,0.0e+00,ok
getri,cdouble,2048,1,8,7661.8818,7661.9256,0.0000,11.96,4.282e-15,512,vendor:auto|vendor:auto,4.911e-15,2039,0.0e+00,ok
getri,cdouble,2048,1,16,7670.2144,7670.2744,0.0000,23.89,5.798e-15,512,vendor:auto|vendor:auto,6.355e-15,2039,0.0e+00,ok
getri,cdouble,2048,1,32,7685.4138,7685.4885,0.0000,47.69,5.181e-15,512,vendor:auto|vendor:auto,5.208e-15,2041,0.0e+00,ok
getri,cdouble,2048,1,64,7795.3181,7795.2064,0.0000,94.03,4.824e-15,512,vendor:auto|vendor:auto,6.557e-15,2039,0.0e+00,ok
