fstream,cdouble,128,1,4096,64,1,2064,1.7036,1.7028,0.0012,630.3,2.403,2.133e-15,124,ok
fblock,cdouble,128,1,4096,64,16,6144,1.7280,1.7236,0.0075,621.4,2.369,1.103e-15,124,ok
vendor,cdouble,128,2,4096,64,16,8192,7.1381,7.1376,0.0003,150.4,1.000,8.955e-16,124,ok
comp,cdouble,128,2,4096,64,16,8192,41.2634,41.2641,0.0001,26.0,0.173,8.031e-16,124,ok
fstream,cdouble,128,2,4096,64,1,4112,3.0527,3.0544,0.0015,351.7,2.338,2.133e-15,124,ok
fblock,cdouble,128,2,4096,64,16,8192,2.9140,2.9147,0.0008,368.5,2.450,1.139e-15,124,ok
vendor,cdouble,128,4,4096,64,16,12288,7.2001,7.2002,0.0001,149.1,1.000,1.325e-15,124,ok
comp,cdouble,128,4,4096,64,16,12288,41.2821,41.2822,0.0000,26.0,0.174,8.628e-16,124,ok
fstream,cdouble,128,4,4096,64,1,8208,6.1833,6.1831,0.0002,173.7,1.164,2.133e-15,124,ok
fblock,cdouble,128,4,4096,64,16,12288,5.7417,5.7416,0.0003,187.0,1.254,1.103e-15,124,ok
vendor,cdouble,128,8,4096,64,16,20480,7.4370,7.4372,0.0004,144.4,1.000,8.955e-16,124,ok
comp,cdouble,128,8,4096,64,16,20480,41.6042,41.6038,0.0000,25.8,0.179,8.836e-16,124,ok
fstream,cdouble,128,8,4096,64,1,16400,12.7197,12.7200,0.0003,84.4,0.585,2.133e-15,124,ok
fblock,cdouble,128,8,4096,64,16,20480,12.0144,12.0148,0.0003,89.4,0.619,1.223e-15,124,ok
vendor,cdouble,128,16,4096,64,16,36864,11.9277,11.9269,0.0005,90.0,1.000,9.196e-16,124,ok
comp,cdouble,128,16,4096,64,16,36864,47.5983,47.6206,0.0014,22.6,0.251,1.034e-15,124,ok
fstream,cdouble,128,16,4096,64,1,32784,29.2065,29.2093,0.0004,36.8,0.408,2.133e-15,124,ok
fblock,cdouble,128,16,4096,64,16,36864,35.7813,35.7796,0.0002,30.0,0.333,1.223e-15,124,ok
vendor,cdouble,512,1,512,256,16,12288,4.5211,4.5211,0.0009,475.0,1.000,1.898e-15,505,ok
comp,cdouble,512,1,512,256,16,12288,54.4079,54.4063,0.0001,39.5,0.083,1.867e-15,505,ok
fstream,cdouble,512,1,512,256,1,8208,2.7021,2.7014,0.0040,794.8,1.673,2.719e-15,505,ok
fblock,cdouble,512,1,512,256,16,12288,2.5855,2.5842,0.0013,830.6,1.749,1.872e-15,505,ok
vendor,cdouble,512,2,512,256,16,20480,14.7110,14.7114,0.0002,146.0,1.000,2.029e-15,505,ok
comp,cdouble,512,2,512,256,16,20480,54.3312,54.3324,0.0001,39.5,0.271,1.870e-15,505,ok
fstream,cdouble,512,2,512,256,1,16400,3.9100,3.9095,0.0018,549.2,3.762,2.719e-15,505,ok
fblock,cdouble,512,2,512,256,16,20480,3.0265,3.0274,0.0017,709.6,4.861,1.872e-15,505,ok
vendor,cdouble,512,4,512,256,16,36864,14.7041,14.7050,0.0002,146.0,1.000,2.029e-15,505,ok
comp,cdouble,512,4,512,256,16,36864,54.2997,54.2995,0.0000,39.5,0.271,1.867e-15,505,ok
fstream,cdouble,512,4,512,256,1,32784,9.1077,9.1062,0.0005,235.8,1.614,2.719e-15,505,ok
fblock,cdouble,512,4,512,256,16,36864,6.7452,6.7471,0.0009,318.4,2.180,1.962e-15,505,ok
skip,cdouble,512,8,512,256,16,69632,0,0,0,0,0,0,505,SLM
vendor,cdouble,512,8,512,256,16,69632,14.7250,14.7258,0.0002,145.8,1.000,2.029e-15,505,ok
comp,cdouble,512,8,512,256,16,69632,54.3221,54.3220,0.0001,39.5,0.271,1.867e-15,505,ok
skip,cdouble,512,16,512,256,16,135168,0,0,0,0,0,0,505,SLM
vendor,cdouble,512,16,512,256,16,135168,16.7601,16.7612,0.0001,128.1,1.000,2.029e-15,505,ok
comp,cdouble,512,16,512,256,16,135168,56.8545,56.8548,0.0000,37.8,0.295,2.013e-15,505,ok
skip,cdouble,2048,1,32,1024,32,49152,0,0,0,0,0,0,2041,SLM
vendor,cdouble,2048,1,32,1024,32,49152,11.1311,11.1291,0.0004,192.9,1.000,4.384e-15,2041,ok
comp,cdouble,2048,1,32,1024,32,49152,50.8888,50.8894,0.0001,42.2,0.219,4.547e-15,2041,ok
skip,cdouble,2048,2,32,1024,32,81920,0,0,0,0,0,0,2041,SLM
vendor,cdouble,2048,2,32,1024,32,81920,22.6257,22.6263,0.0001,94.9,1.000,4.384e-15,2041,ok
comp,cdouble,2048,2,32,1024,32,81920,51.0079,51.0070,0.0000,42.1,0.444,4.547e-15,2041,ok
skip,cdouble,2048,4,32,1024,32,147456,0,0,0,0,0,0,2041,SLM
vendor,cdouble,2048,4,32,1024,32,147456,22.7520,22.7541,0.0002,94.4,1.000,4.384e-15,2041,ok
comp,cdouble,2048,4,32,1024,32,147456,51.4315,51.4308,0.0001,41.8,0.442,4.547e-15,2041,ok
skip,cdouble,2048,8,32,1024,32,278528,0,0,0,0,0,0,2041,SLM
vendor,cdouble,2048,8,32,1024,32,278528,23.1831,23.1831,0.0000,92.6,1.000,4.384e-15,2041,ok
comp,cdouble,2048,8,32,1024,32,278528,52.5058,52.5035,0.0001,40.9,0.442,4.547e-15,2041,ok
skip,cdouble,2048,16,32,1024,32,540672,0,0,0,0,0,0,2041,SLM
vendor,cdouble,2048,16,32,1024,32,540672,24.3644,24.3661,0.0003,88.1,1.000,4.384e-15,2041,ok
comp,cdouble,2048,16,32,1024,32,540672,55.1189,55.1196,0.0001,39.0,0.442,4.547e-15,2041,ok
